ID,activity,rdMD_123,rdMD_71,fcfp4_807,rdMD_1,fcfp4_33,rdMD_312,rdMD_277,rdMD_266,rdMD_261,rdMD_50,rdMD_20,rdMD_30,rdMD_52,fcfp4_25,rdMD_76,rdMD_221,rdMD_315,rdMD_314,rdMD_264,rdMD_29
147149,1.572093,3.75852,4.794537184,0,88.32,0,1.428,0.863,-0.14,0.13,30.33183534,10.92635585,5.397375669,18.15659045,0,0.0,-0.072,1.046,1.075,-0.379,7.451516992
31603062,2.062853,3.2617,6.420821623,1,55.63,0,1.059,1.072,0.023,-0.04,12.64530275,7.659857588,2.422874442,30.92271666,0,5.647177221,-0.156,1.314,1.145,0.08,3.682318789
48762192,0.675687,3.00972,11.21535881,0,54.88,0,1.577,0.899,0.101,0.052,11.60093989,6.292224924,1.664903392,25.01135234,0,0.0,-0.014,0.823,1.324,-0.386,3.20478562
44529296,2.111622,3.9881,10.15185342,1,47.29,0,1.424,1.023,-0.044,0.236,42.46456948,6.047930099,3.313987081,25.1735108,0,11.09972086,-0.143,1.013,0.911,-0.299,4.707954853
35754185,1.26942,2.1095,19.51033443,0,41.49,0,1.206,1.341,-0.022,0.228,12.13273414,6.317027304,2.909791157,38.66621432,0,0.0,-0.293,1.02,1.091,-0.314,4.085679817
232880886,2.995822,3.8933,11.28161936,1,45.67,0,1.279,1.115,-0.273,0.326,37.46156607,9.195693844,4.314831685,31.01558349,0,0.0,-0.153,0.881,1.366,-0.129,5.821049154
171722393,0.675687,3.5667,4.736862954,0,30.49,0,0.886,0.917,-0.331,-0.131,11.60093989,4.868732943,4.178213372,23.04874726,0,0.0,-0.014,1.599,1.498,-0.059,5.560897198
36994254,0.911743,3.3612,5.538925252,0,55.13,0,1.541,0.625,-0.235,0.156,35.4884986,4.723181604,3.011293954,11.98427311,0,0.0,0.117,0.387,1.396,-0.328,4.62702661
32382804,2.136096,3.18102,6.420821623,0,50.68,0,1.233,0.751,-0.027,0.022,0.0,4.065873568,2.985467769,23.52059013,0,16.59031121,0.029,0.972,0.991,-0.281,3.986122519
29686205,1.294841,2.7459,13.59242839,0,59.98,0,1.218,1.153,0.055,0.224,12.13273414,4.836153844,2.685690802,37.78661965,0,22.06896522,-0.203,1.549,0.955,-0.256,3.678888835
49352627,1.377616,1.7128,4.794537184,0,47.1,0,1.919,1.334,0.035,-0.002,0.0,8.695707432,3.663212452,58.27595729,0,0.0,-0.263,0.667,0.749,-0.422,5.41406395
32042968,1.972837,3.0619,6.544756406,1,41.05,0,1.251,1.158,-0.302,0.176,30.33183534,5.052450041,2.736188626,25.32165549,0,11.03340144,-0.228,1.347,1.24,-0.275,3.835573973
49970070,0.675687,1.3051,13.08951281,0,55.63,0,1.441,1.181,0.071,0.159,0.0,4.54372731,1.354959412,25.13528712,0,0.0,-0.25,0.893,0.556,-0.209,2.097439652
139303,2.998834,5.0885,16.00989599,0,40.62,0,0.928,0.824,-0.103,0.107,48.55024262,9.899769523,5.348485531,33.10276282,0,11.12690298,-0.042,0.926,1.03,0.002,7.192208443
1487124,2.192696,2.45698,17.63618043,0,52.89,0,1.2,0.678,0.156,0.074,6.9237372,4.032460966,1.825638403,11.29796882,0,0.0,-0.095,1.591,1.324,-0.145,3.814406161
49435320,1.26503,3.3993,17.51559211,0,115.62,0,1.18,0.961,0.143,-0.146,12.48718869,9.804469205,3.79050739,25.55217526,0,0.0,-0.077,0.681,0.85,-0.186,5.346479665
3347103,1.307196,2.07538,4.794537184,1,56.13,0,1.847,0.958,0.402,0.189,18.19910121,5.746660406,2.538886233,12.73505826,0,0.0,-0.121,0.954,0.54,-0.638,3.627562607
48931485,2.778967,2.6741,14.81782834,0,69.72,0,1.326,1.359,-0.393,0.01,25.32883194,8.499674795,3.88979934,24.81873992,0,0.0,0.233,1.162,1.331,-0.154,7.306287118
49973650,1.133858,1.6648,12.96557803,0,51.27,0,1.231,1.087,-0.072,0.082,13.34455882,6.731296123,2.432619726,12.96557803,0,0.0,-0.18,1.518,1.171,-0.246,3.404925532
49067448,0.870462,2.0821,6.544756406,0,61.61,0,1.648,1.046,-0.304,0.171,24.9220437,6.687334071,3.463406999,45.3349055,0,0.0,-0.065,0.55,1.366,-0.49,5.013404083
104336618,1.291147,4.1465,19.32793689,1,69.48,0,0.867,1.009,0.061,-0.106,0.0,8.677964937,3.33088108,26.20355186,0,0.0,-0.106,0.908,0.737,0.101,4.923686008
32434626,1.950433,3.6878,12.17367523,0,41.57,0,1.365,0.67,0.036,0.365,48.53093655,6.389744255,1.925297861,11.3163051,0,0.0,-0.063,1.392,0.917,-0.332,3.925126417
341560,1.814561,4.10942,19.1934792,0,28.4,0,1.157,0.874,-0.091,0.098,29.82891977,6.526113507,4.046303401,43.7817097,0,10.90292493,-0.05,1.347,1.011,-0.306,5.700114919
1525474,1.946433,3.4161,9.589074368,1,61.88,0,1.244,1.035,0.059,0.047,36.7237783,9.461146284,3.156386807,37.62248056,0,0.0,-0.028,1.077,1.065,-0.22,4.856435426
73016246,2.099415,2.2312,6.420821623,1,32.26,0,1.787,1.0,0.061,0.06,0.0,6.461161988,2.932335278,61.36411528,0,0.0,-0.177,0.326,0.673,-0.62,7.095983594
30455849,1.58406,3.52662,20.64010037,1,63.21,0,0.749,1.257,-0.196,-0.032,6.066367068,8.101096926,3.764698023,32.26991893,0,22.29078092,-0.24,0.888,1.117,0.158,5.459663832
30026463,2.334206,4.26274,4.794537184,0,58.37,0,1.298,1.026,-0.549,0.074,18.19910121,7.526593795,3.688152517,18.15004873,0,11.09972086,-0.133,1.288,1.732,-0.153,5.323060267
189638257,0.675687,2.6664,10.9708357,0,66.71,0,1.121,0.922,0.095,-0.104,18.19910121,6.664474724,3.400739623,31.68004353,0,5.647177221,-0.066,1.121,1.066,-0.133,4.669298625
48791655,1.400555,2.2641,19.88931523,0,50.16,0,1.311,0.914,0.767,0.004,6.066367068,6.171965445,2.803157139,31.89747986,0,0.0,-0.069,1.065,0.548,-0.129,3.886824863
24891046,1.878664,3.4384,31.23306015,1,73.39,0,1.202,0.989,-0.038,0.039,6.9237372,7.282865455,3.377106795,36.83675261,0,11.25737949,-0.108,1.477,1.075,-0.043,5.812032458
18877730,1.618655,3.9538,4.794537184,1,84.22,1,1.228,0.799,0.231,-0.045,34.96376473,7.04404738,2.216675427,23.45816129,1,0.0,-0.054,1.416,1.212,-0.218,4.952844511
42971430,1.624777,3.561,0.0,1,55.32,0,1.288,1.03,-0.508,0.265,30.33183534,7.517998869,3.378257842,36.93579124,0,10.77244843,-0.138,1.468,1.61,-0.063,4.882633261
49970076,1.782028,2.6369,6.544756406,0,50.7,0,1.357,1.093,-0.332,-0.014,18.19910121,4.791515002,1.908442008,36.71835491,0,10.77244843,-0.229,0.585,1.072,-0.113,2.773765127
319188,0.882069,2.3042,12.96557803,0,53.4,0,1.056,0.946,-0.301,-0.025,13.8474744,5.230330467,3.289487951,37.18853554,0,5.647177221,-0.057,0.645,1.344,0.263,4.900078168
18897980,1.834535,2.4654,11.33929359,1,58.1,0,1.198,0.965,-0.094,0.149,12.13273414,7.725175166,3.047593516,19.63426922,0,11.03340144,-0.093,0.905,0.87,-0.08,5.314725962
49994071,1.021024,0.88842,20.13718479,1,64.66,0,1.009,1.362,0.188,0.291,0.0,4.025367433,2.708487767,32.53087194,0,11.03340144,-0.408,0.854,0.787,-0.185,3.728122694
422202,2.454484,3.5709,11.33929359,0,38.13,0,1.175,0.98,0.068,0.001,0.0,6.418543649,2.755869825,23.84397672,0,11.38785599,-0.093,0.821,1.01,-0.188,3.540280765
171813413,0.853577,1.8274,11.33929359,0,84.66,0,1.05,1.005,-0.339,0.207,30.33183534,7.674588515,3.677861825,12.96557803,0,10.90292493,-0.136,1.285,1.377,0.108,5.27719723
2343643,2.04537,1.9379,6.544756406,1,32.26,0,1.27,1.129,-0.621,0.172,12.13273414,5.963270876,2.454024784,45.11746917,0,0.0,-0.133,1.955,1.689,-0.289,3.502486292
32018130,1.283211,1.9645,10.54739079,0,41.99,0,1.058,0.817,-0.594,-0.149,0.0,4.469348427,0.729149294,18.05665358,0,0.0,-0.278,1.319,1.849,-0.194,2.517907873
31342589,2.045835,3.52148,11.33929359,0,44.1,0,1.009,0.729,0.352,0.134,30.5089502,5.802301131,2.709753776,24.17851319,0,0.0,-0.007,1.321,0.753,0.083,4.238286676
29640121,0.675687,3.1929,6.544756406,0,51.02,0,1.198,1.121,0.232,-0.041,23.73367403,6.623036495,2.215803614,37.20559242,0,5.817862778,-0.024,0.929,0.971,-0.145,3.695439373
36662114,0.675687,1.4169,15.59010674,0,51.96,0,0.7,1.14,-0.504,-0.024,18.19910121,4.094277158,1.431824268,12.45261276,0,5.687386275,0.089,1.262,1.535,0.089,2.895255439
1456984,0.793092,2.10362,15.95222176,1,76.46,0,1.13,0.875,-0.081,0.036,30.33183534,6.078787707,2.557506354,16.82083098,0,16.7740802,-0.083,1.276,1.079,-0.075,3.689556178
49155634,2.532381,3.7198,16.69660983,1,52.83,0,0.666,0.923,-0.729,0.225,23.73367403,6.57732979,3.135884437,30.08956949,0,11.38785599,-0.016,1.253,1.735,0.256,4.815236898
335438,1.230244,1.43792,24.30487162,0,73.02,0,1.339,0.966,-0.108,0.087,0.0,6.436819345,3.185168114,45.21751244,0,10.21662063,-0.099,1.394,1.173,-0.124,5.349467629
5536034,1.980603,4.13932,5.752853607,0,38.67,0,1.023,0.672,0.0,0.408,42.09372029,6.500533099,1.971627207,11.94969718,0,11.38785599,-0.06,1.097,0.882,-0.084,4.173048838
413788,1.539741,3.2536,0.0,0,82.05,0,0.887,1.081,0.486,-0.132,6.066367068,6.637225036,2.387837788,23.86850296,0,21.82845468,-0.115,1.228,0.521,-0.06,4.680276629
43583679,1.426576,3.9346,6.420821623,0,63.57,0,1.156,0.996,0.157,0.113,6.066367068,5.41136114,3.668190608,53.36195861,0,27.9781672,-0.128,0.766,0.746,-0.234,4.856605826
157723,0.675687,2.7,20.01325001,0,85.17,0,1.014,1.086,-0.264,-0.037,0.0,9.909170546,4.215508639,50.35753407,0,11.38785599,-0.154,1.209,1.194,-0.007,6.025856962
892423,0.675687,1.68908,0.0,0,45.05,0,0.848,0.931,0.127,-0.074,0.0,4.80905228,1.713777143,0.0,0,0.0,-0.139,0.622,0.845,0.069,2.572344227
836361,1.488353,2.36902,11.78453494,1,51.46,0,1.496,0.961,0.206,-0.02,0.0,4.125142551,2.020952961,23.64452491,0,10.90292493,-0.138,0.684,1.018,-0.248,2.95530366
393424,2.44773,4.0685,17.76011521,0,45.23,0,1.096,0.847,-0.226,0.039,42.46456948,8.756934994,4.401122521,32.53087194,0,11.12690298,-0.048,1.28,1.235,-0.13,5.928116679
32106016,1.933285,2.33716,4.794537184,1,79.92,0,1.541,0.918,-0.117,0.109,25.32883194,6.954689915,2.846080725,12.73505826,0,0.0,-0.112,0.999,1.139,-0.436,4.096622737
151187,2.243284,4.6534,4.794537184,0,42.43,0,1.211,0.975,0.193,0.164,18.90801031,8.115701812,4.451082764,36.18270439,0,11.25737949,-0.1,1.181,0.716,-0.136,6.012167925
32083468,1.799272,3.1888,4.794537184,0,49.41,0,0.956,0.85,-0.453,-0.013,12.84164325,6.69605811,2.908465457,25.19772071,0,0.0,-0.061,1.495,1.467,0.076,3.884155213
49295738,0.675687,2.59634,4.794537184,0,70.75,1,1.104,0.914,-0.022,-0.083,0.0,5.364833375,1.960770251,18.9786526,1,10.96924436,-0.118,1.158,1.331,-0.297,3.351206824
48280740,0.675687,1.2179,0.0,1,49.25,0,1.065,1.138,-1.099,0.75,12.84164325,4.144508162,2.191757351,25.98611553,0,0.0,-0.215,2.907,2.277,-0.255,2.959320525
1556512,0.675687,2.8612,12.96557803,0,43.84,0,1.374,1.02,0.097,0.287,30.33183534,4.528371949,2.153246493,12.23214268,0,11.03340144,-0.16,0.391,0.778,-0.358,3.129310736
276227040,0.675687,0.5885,11.21535881,1,69.3,0,1.335,1.078,-0.398,-0.018,25.10644377,7.606566849,2.213263416,37.93932069,0,0.0,-0.128,0.91,1.534,-0.246,4.325550641
49320295,1.966592,2.71464,0.0,0,45.23,0,1.522,1.109,-0.177,-0.099,0.0,4.734744089,2.042942444,18.78344081,0,0.0,-0.187,0.417,1.285,-0.157,3.275518229
48210000,1.802363,1.2595,7.047671983,0,58.87,0,0.85,1.253,-0.568,0.22,6.9237372,5.125791566,2.663949512,26.17902562,0,11.03340144,-0.292,0.735,1.434,0.354,3.905075702
36701026,0.859198,3.788,6.544756406,0,56.74,0,1.025,0.93,-0.148,0.086,29.8000411,5.272510903,2.33768436,10.58608481,0,22.48757685,-0.018,1.3,1.042,-0.104,3.60648311
32278068,0.675687,4.3996,5.414990469,0,40.71,0,1.274,0.618,0.235,0.075,47.9991423,6.421900047,3.756965737,22.19791885,0,11.12690298,0.002,1.544,0.768,-0.344,5.374932478
49925834,0.675687,2.9311,6.544756406,0,46.5,0,1.224,1.229,-0.451,0.174,25.98020854,4.291571384,2.196990591,18.31159319,0,11.03340144,-0.293,0.466,1.323,-0.161,3.02261481
14097435,0.675687,1.06832,10.02329115,0,66.48,0,0.843,1.451,-0.247,-0.203,6.066367068,4.747341961,1.322925884,19.65879546,0,0.0,0.157,0.834,1.318,-0.023,2.776758661
177303970,1.176757,3.7892,6.544756406,0,42.66,0,1.036,0.919,-0.535,0.214,18.19910121,6.925010694,3.86326933,24.22295752,0,5.647177221,-0.068,1.06,1.548,-0.045,5.548052692
50310131,2.006218,3.5498,17.88850132,0,64.34,0,1.314,0.857,0.055,0.056,54.59730362,7.327289843,2.862448539,19.21800544,0,17.03503321,0.008,0.741,0.935,-0.319,4.172988436
48765718,1.139942,0.8061,0.0,1,61.55,0,1.075,0.977,-0.388,-0.205,5.920434319,4.913353556,1.073903897,0.0,0,0.0,-0.192,1.292,1.554,-0.048,1.763194872
45697439,1.111464,2.7757,12.80052559,0,59.39,0,0.985,0.729,-0.148,-0.15,11.76188495,5.64503037,1.80926574,30.62718772,0,11.38785599,-0.108,1.032,1.076,0.154,3.599755325
317714313,0.675687,1.9007,0.0,0,118.24,0,1.053,1.053,0.259,-0.125,6.066367068,7.762069237,3.327891425,31.92854782,1,11.46504,-0.125,1.184,0.686,-0.131,5.104738668
11957669,2.357942,3.65664,6.544756406,1,61.28,0,1.237,1.229,0.029,0.401,6.9237372,8.66692908,4.593039845,43.44985996,0,10.21662063,-0.088,0.558,0.677,-0.442,7.851052624
46073165,1.832221,2.92664,11.28161936,1,57.76,0,0.96,0.779,0.121,0.16,16.84320366,6.203017708,3.368431129,24.5640206,0,16.94476576,0.081,1.133,0.799,-0.049,4.407616956
2460976,1.950506,5.67762,0.0,0,41.99,0,1.437,0.728,-0.052,-0.045,53.53371512,6.705375388,2.134382243,11.25083777,0,11.25737949,-0.041,0.836,1.207,-0.223,4.873615129
2728688,1.20287,4.2039,15.43828162,1,145.65,0,0.996,1.277,-0.012,-0.029,45.03667987,11.62126819,3.479148035,12.39368714,0,11.648809,0.193,1.754,1.067,0.019,6.827933599
42961472,2.357904,3.51772,11.21535881,0,59.23,0,1.231,0.81,-0.074,0.058,17.28939739,6.338787742,3.124116939,30.4887764,0,11.38785599,-0.012,0.974,0.999,-0.089,4.652901358
177482615,0.675687,0.9958,19.00741886,0,90.02,0,0.852,1.015,-0.294,-0.009,25.92787486,5.511074945,1.652565872,18.65950602,0,0.0,-0.094,0.679,1.199,0.391,2.907023314
316276642,2.728517,4.41538,9.531400138,1,138.66,0,0.846,1.046,0.025,0.107,18.19910121,13.54445666,7.007498333,56.43728225,0,22.29078092,-0.129,1.257,1.151,0.144,9.836898461
53800443,2.718688,2.42422,15.95222176,0,67.01,0,1.067,0.861,0.428,0.013,6.9237372,6.082754276,2.752228282,17.29922032,0,0.0,-0.08,0.832,0.471,-0.234,4.066627903
177388619,0.675687,2.70752,6.420821623,1,41.05,0,1.101,1.208,-0.209,-0.04,6.9237372,6.30437241,3.872347301,31.2706295,0,0.0,-0.248,1.054,1.188,-0.265,5.238629045
232865232,0.675687,2.8335,9.589074368,0,80.76,0,1.243,1.092,-0.314,-0.055,6.066367068,8.330956439,2.702836001,25.09831217,0,0.0,-0.196,0.725,1.112,-0.22,4.039570735
177400113,1.285805,3.55746,13.08951281,0,63.91,0,0.985,1.026,-0.084,0.039,12.13273414,7.696539095,3.123853961,53.90932325,0,11.38785599,-0.088,1.046,1.375,0.059,4.630929397
49323875,1.761432,1.88242,6.544756406,0,45.15,0,1.766,1.466,0.54,0.201,6.066367068,5.64689585,1.756662556,51.33883898,0,0.0,-0.457,0.834,0.442,-0.743,2.776153561
3660163,0.675687,2.77904,7.047671983,0,60.9,0,0.923,0.878,-0.081,0.236,18.19910121,4.807396519,2.387030389,18.50026327,0,16.55010215,-0.088,1.409,1.137,0.003,4.674672294
301949756,0.675687,2.7864,4.794537184,0,75.01,0,1.299,0.936,-0.069,0.239,6.420821623,6.553214497,4.435855125,42.82917104,0,11.03340144,-0.111,0.857,0.812,-0.148,5.793572708
53749740,2.360279,4.4174,5.752853607,0,41.57,0,1.112,0.888,-0.098,0.124,59.76102725,6.114466996,1.778303277,23.70999224,0,11.25737949,-0.056,1.72,1.107,-0.021,3.971934886
44417012,2.042843,1.8947,16.07615654,0,163.52,0,1.398,1.1,-0.065,0.014,30.33183534,11.73739563,4.46522298,19.51033443,0,11.16387794,-0.185,0.665,0.915,-0.344,6.265881322
73020370,1.96009,2.2612,22.8649344,0,50.27,0,1.429,1.346,-0.609,0.168,24.26546827,4.894686215,3.809496836,25.48319996,0,0.0,0.245,1.035,1.538,-0.275,6.753483668
146921,2.028437,3.19754,11.21535881,0,108.21,0,1.231,1.053,-0.08,-0.015,0.0,9.211613916,4.388666052,51.63833406,0,11.03340144,-0.155,1.029,0.998,-0.207,6.57086217
49874322,1.54449,3.7203,6.544756406,0,51.39,0,0.991,0.913,-0.266,-0.013,25.07050472,7.298718629,3.009755317,30.01038706,0,0.0,-0.055,0.731,1.271,0.072,4.56484659
31653344,0.880356,2.6077,0.0,0,43.84,0,0.93,1.026,0.259,0.138,18.19910121,3.379286958,1.82406176,11.37477255,0,16.72078771,-0.179,1.713,0.632,-0.057,2.605661696
44106917,1.792434,2.0231,27.78340637,0,57.69,0,1.297,1.349,0.542,0.078,31.18920547,7.232495897,3.725728857,26.17902562,0,0.0,0.234,1.204,0.613,-0.274,7.073744199
41482724,0.675687,2.73702,4.736862954,0,51.22,0,2.024,1.085,0.162,0.026,0.0,4.294922707,1.029921279,6.196843572,0,0.0,-0.211,0.702,0.661,-0.61,1.642546541
25831601,0.950316,2.27072,10.02329115,0,119.54,0,0.979,1.169,-0.004,-0.138,0.0,7.450357379,2.845688377,5.693927995,0,5.687386275,0.216,0.853,0.806,0.0,5.155179256
267729,0.675687,0.3167,10.02329115,0,78.95,0,0.717,1.319,0.001,-0.009,0.0,3.50952859,2.07240239,30.59048664,0,11.03340144,0.154,1.471,1.167,-0.021,4.320592974
45670925,1.283165,2.8787,6.544756406,0,80.52,0,1.216,0.724,-0.215,0.17,6.066367068,5.074072414,1.904500991,5.38006277,0,9.884770891,-0.135,0.592,0.981,-0.041,4.80418988
11883158,1.733526,2.29504,20.8130195,1,88.7,0,1.338,0.978,0.396,-0.049,6.066367068,7.976500523,2.396495972,17.61874717,0,0.0,-0.132,1.426,0.914,-0.293,4.617894169
1527130,2.972102,3.7078,13.59242839,0,39.08,0,1.284,1.19,-0.346,-0.071,42.46456948,6.347304405,2.414452054,13.59242839,0,11.25737949,-0.197,1.117,1.331,-0.242,3.642509397
151211,2.056054,4.5772,11.21535881,0,42.43,0,1.424,0.974,0.168,0.175,31.04074445,8.763313657,4.603086093,42.73400252,0,0.0,-0.097,0.747,0.641,-0.314,6.301920385
49963976,1.635182,1.7953,11.33929359,0,66.91,0,1.618,1.049,0.241,0.045,26.18620207,7.334311908,2.739681539,31.04665145,0,0.0,-0.171,0.872,0.627,-0.432,3.922259968
2866623,0.675687,2.64624,11.21535881,0,68.01,1,0.744,0.82,-0.057,0.052,0.0,4.992482067,2.370233351,23.54281466,1,11.03340144,-0.038,1.287,1.632,-0.154,3.414163115
31929994,1.798056,3.18032,11.33929359,0,66.91,0,1.32,0.967,-0.024,-0.166,42.46456948,8.056845246,2.446798107,23.99243774,0,11.25737949,-0.119,1.419,1.297,-0.306,3.719942178
316230505,1.397349,2.13104,4.794537184,1,91.22,0,1.248,0.871,-0.063,-0.044,5.920434319,7.312787602,3.739979735,30.21150585,0,10.90292493,-0.065,0.996,1.071,-0.242,5.080249681
29627941,1.414455,3.40532,6.420821623,0,41.99,0,0.746,0.737,-0.256,0.009,19.05647134,5.265942183,1.619316203,4.877147194,0,0.0,-0.1,1.355,1.194,0.561,3.495010376
315272596,1.113208,3.0001,17.45791788,1,69.2,0,1.056,0.83,0.247,-0.092,0.0,6.433419973,5.104214473,43.00639832,0,11.25737949,-0.047,0.973,0.538,-0.163,7.159479737
36748737,0.675687,2.15952,0.0,0,61.03,0,0.776,0.784,0.225,-0.079,0.0,3.958005095,1.097751856,11.75375334,0,0.0,-0.039,2.063,0.706,0.093,1.875927404
36910847,0.675687,1.4178,4.794537184,0,52.65,0,1.297,1.062,-0.282,0.107,30.33183534,6.263008091,3.135829806,13.08951281,0,0.0,-0.153,1.468,1.21,-0.12,4.375263498
43805996,0.870462,2.4208,17.63618043,0,54.88,0,1.063,0.672,0.569,-0.063,30.39325721,5.68064134,1.442778241,0.0,0,0.0,-0.107,0.941,0.598,0.063,3.252371045
17464371,2.408388,5.0339,12.84164325,0,61.44,0,1.315,0.889,0.072,0.067,48.53093655,9.937352097,3.865316523,30.02773685,0,0.0,-0.073,0.981,0.918,-0.146,5.545815084
136115,2.84517,5.1454,15.95222176,1,47.56,0,1.349,0.823,0.31,0.005,31.18920547,9.170406531,3.873254169,24.31614067,0,11.12690298,-0.065,0.897,0.667,-0.349,6.236357282
36790963,0.675687,3.07294,0.0,0,48.14,0,0.709,0.924,-0.047,-0.052,6.066367068,4.226018715,1.403553031,24.01696398,0,0.0,-0.129,1.175,1.065,0.142,2.317078015
321036,1.283007,3.01564,19.51033443,0,71.11,0,1.06,1.075,-0.031,0.098,6.066367068,7.558678244,3.753207303,49.70615747,0,11.38785599,-0.163,0.963,1.048,0.026,5.563327044
31966128,0.675687,2.20972,6.544756406,0,47.78,0,0.934,0.742,-0.354,0.067,18.19910121,4.343346753,1.874651632,10.76628698,0,10.77244843,-0.088,1.095,1.359,0.25,3.562498974
48237764,1.342442,3.2125,6.544756406,0,50.95,0,1.302,0.751,0.098,-0.107,28.89033728,4.372750407,1.638623792,17.48529577,0,0.0,-0.007,0.471,0.67,-0.206,2.952098909
29954871,2.101266,1.6776,0.0,1,41.49,0,1.457,1.351,-0.581,0.536,18.19910121,7.036951835,2.435314356,45.11746917,0,0.0,-0.309,1.976,1.539,-0.449,3.626725471
49041586,0.829175,2.5824,11.28161936,1,51.39,0,0.605,1.113,-0.758,-0.104,13.8474744,6.479198508,2.470081111,31.21535163,0,0.0,-0.204,0.756,1.824,0.193,3.617345286
36671973,1.870626,2.44814,24.8077872,0,41.37,0,1.291,1.076,-0.139,0.229,18.19910121,6.770457665,3.474082197,44.48407709,0,0.0,-0.089,0.785,1.841,-0.1,4.976800868
36582188,1.176265,3.14892,11.33929359,0,59.23,0,1.155,0.819,-0.034,0.206,53.6875998,5.598785109,3.337588503,13.97140918,0,11.12690298,0.05,1.184,1.272,-0.014,4.405160344
139135,2.666524,3.6404,18.26303079,0,58.44,0,1.157,0.946,-0.164,0.218,54.59730362,8.986756082,4.731027469,40.42937233,0,11.12690298,-0.051,1.164,1.128,-0.116,6.450444006
48755148,0.675687,1.415,17.63618043,1,58.12,0,0.672,1.053,0.31,-0.044,0.0,4.966418927,3.35287693,36.80955475,0,0.0,-0.165,2.061,0.674,0.001,4.77395924
35736059,2.110607,2.66474,12.96557803,1,38.25,0,1.158,1.201,0.006,-0.056,6.066367068,5.115466769,2.679888422,24.4773688,0,0.0,-0.218,0.862,0.909,-0.332,3.679019875
301758325,0.675687,1.2125,0.0,0,87.46,0,0.773,0.908,-0.494,-0.048,6.420821623,6.536006454,3.32823897,24.81873992,0,0.0,-0.075,1.257,1.567,0.26,4.641349124
313516892,1.710749,3.85002,6.544756406,0,43.6,0,1.125,1.152,-0.102,0.297,30.33183534,5.647063357,2.858917782,36.08496283,0,22.16030442,-0.209,0.837,1.028,-0.144,3.932304812
49970746,1.876241,2.45728,0.0,0,86.84,0,0.922,1.034,-0.464,-0.111,0.0,6.844357677,2.28303304,32.04594088,0,5.687386275,-0.129,0.727,1.519,0.126,3.617858976
31416879,0.675687,1.33718,6.544756406,0,54.5,0,1.272,0.858,-0.124,-0.069,6.066367068,3.88142891,1.233992581,5.563451492,0,0.0,-0.056,0.757,1.111,-0.151,1.98108686
32446589,0.675687,2.3061,6.544756406,0,43.84,0,1.135,0.66,-0.178,-0.037,17.66730696,3.902956403,1.285913436,0.0,0,0.0,-0.008,1.841,1.233,-0.15,2.372271461
49083485,2.897041,2.7736,15.43828162,0,66.06,0,1.33,1.345,-0.212,0.081,32.0465756,4.348750708,3.237365343,24.07449649,0,0.0,0.228,0.427,1.277,-0.145,6.363182133
53755274,0.675687,2.0767,6.544756406,0,45.79,0,1.044,0.857,-0.186,0.043,18.19910121,4.666606763,1.717198773,11.76029506,0,0.0,-0.078,1.051,1.013,-0.07,2.6194378
30666181,2.961989,3.31366,11.28161936,1,45.92,0,1.442,1.164,0.275,0.148,18.19910121,7.314628909,3.383748169,37.93277897,0,0.0,-0.191,1.153,0.846,-0.23,4.872807505
42864267,2.136248,1.74074,0.0,0,67.77,0,1.344,1.095,-0.02,-0.152,0.0,4.69254603,1.367537175,12.39368714,0,0.0,-0.207,0.619,0.949,-0.039,2.165708176
36268414,1.775428,3.36054,6.544756406,0,63.84,0,1.172,0.89,-0.04,-0.156,17.28939739,5.745465898,2.099335219,23.51404841,0,11.25737949,0.065,1.382,0.987,-0.094,3.084762667
43661420,0.675687,1.6185,6.544756406,0,78.74,0,1.193,0.961,-0.138,0.127,18.19910121,4.956874049,2.254465145,6.196843572,0,16.91758364,-0.111,1.294,1.072,-0.158,3.270739992
30640320,0.675687,1.25414,11.84220917,1,66.29,0,1.729,1.105,-0.062,0.081,0.0,6.673910354,2.805911463,44.80360395,0,0.0,-0.121,0.767,0.987,-0.468,5.034970233
13529886,2.431195,4.019,6.176298517,1,64.76,0,0.692,0.95,-0.01,0.021,18.19910121,7.811798923,3.667029496,38.44223626,0,5.687386275,-0.077,1.382,0.705,0.116,5.18598865
44712587,1.967707,3.3874,0.0,1,48.0,0,1.087,1.077,-0.398,0.059,25.12283841,7.92235011,2.697002058,6.066367068,0,0.0,-0.176,0.924,1.373,0.006,4.058366581
53752266,0.675687,3.3859,6.544756406,1,44.12,0,0.903,0.751,-0.151,-0.118,30.33183534,6.348339825,2.312075047,5.386224214,0,10.77244843,-0.039,1.058,1.054,-0.152,3.395122699
53815847,1.060055,1.7019,6.544756406,0,71.62,0,0.809,0.982,-0.208,0.148,5.156663257,6.237138019,2.543778542,12.1082079,0,11.45417541,-0.087,1.47,0.991,0.162,3.650723304
270775,1.804467,4.2585,11.21535881,0,62.3,0,1.104,0.794,-0.204,0.118,36.75265697,8.69091022,5.286614057,29.60918173,0,10.90292493,-0.04,1.029,1.163,-0.09,6.765257386
6843670,0.880814,3.2043,12.84164325,0,66.48,0,1.257,0.552,-0.702,0.577,63.29331359,10.76420047,2.583447955,0.0,0,0.0,0.0,1.606,2.224,-0.297,4.383330461
25614739,0.675687,2.59142,7.047671983,0,48.01,0,0.852,0.881,0.045,0.185,18.19910121,3.899762935,2.623987596,7.047671983,0,28.06843465,0.101,1.851,1.031,0.023,3.508779105
