ID,activity,rdMD_123,rdMD_4,rdMD_73,rdMD_309,rdMD_2,rdMD_16,rdMD_68,rdMD_266,rdMD_70,rdMD_64,rdMD_67,rdMD_314,rdMD_303,rdMD_225,rdMD_18,rdMD_1,rdMD_238,rdMD_177,rdMD_74,rdMD_272
CHEMBL2088414,-0.161150909,3.3519,0,5.007623697,0.982,0.071428571,0,53.19402784,-0.077,18.5083029,4.722094864,0.0,1.15,1.102,0.22,-1.48,79.29,0.16,10.517,51.83277247,0.503
CHEMBL2177917,0.53529412,4.31394,1,33.64166196,0.702,0.153846154,0,5.835619786,0.126,27.89735289,7.109797541,16.87641482,0.871,0.932,-0.041,-4.13,86.28,-0.02,0.306,72.2443485,0.827
CHEMBL2335887,0.252853031,4.4104,0,6.420821623,1.092,0.130434783,0,34.13321649,-0.208,34.5757948,24.35025671,11.12690298,0.957,1.172,-0.167,-3.84,89.03,0.133,0.192,73.18783433,0.759
CHEMBL1789186,1.461648568,3.81968,0,23.65169099,0.695,0.1875,0,11.60093989,-0.212,6.544756406,6.544756406,11.81873315,1.032,0.99,-0.017,-2.09,59.04,-0.161,1.087,42.46456948,0.707
CHEMBL1078685,1.178976947,1.80038,0,5.693927995,1.004,0.0,0,0.0,0.004,25.14929918,0.0,28.84493329,0.984,1.096,0.218,-3.07,91.14,-0.043,0.122,42.85599899,1.525
CHEMBL1818294,0.782472624,3.9793,1,56.81248677,0.671,0.64516129,1,28.72120751,-0.328,98.83866381,71.35330494,0.0,1.405,0.96,0.036,-2.91,90.04,0.26,0.362,30.33183534,1.402
CHEMBL262273,1.342225229,1.7229,1,19.76538045,0.79,0.5,1,21.61785716,0.129,48.60358224,18.40630142,0.0,0.659,1.034,0.065,-1.65,86.71,0.272,1.135,29.16095175,0.517
CHEMBL2017259,1.461648568,2.39128,0,15.92144017,1.145,0.0,0,11.594566,-0.106,20.44223642,5.316788604,11.88708409,1.073,1.09,0.114,-3.46,83.6,0.152,0.141,61.3160532,1.49
CHEMBL570002,1.270445908,2.2256,0,30.17783852,0.953,0.2,0,17.45358833,-0.126,30.1332777,10.63357721,6.069221313,1.032,0.683,-0.054,-3.61,128.09,-0.215,0.249,24.65689778,0.704
CHEMBL2335908,0.418301291,4.6411,0,25.45276672,1.031,0.166666667,0,28.44583022,0.027,27.96891283,12.42658615,16.87641482,0.849,1.047,-0.261,-4.0,89.03,0.105,0.218,67.12146726,1.067
CHEMBL423,1.86003839,2.3934,0,32.25256914,0.9,0.666666667,0,0.0,-0.163,43.61773691,26.3654023,5.749511833,1.229,0.872,-0.295,-1.1,50.72,-0.217,0.16,24.26546827,0.974
CHEMBL2062564,0.281033367,2.47258,0,25.32883194,0.853,0.210526316,0,33.96253093,0.098,36.32756352,10.63357721,11.88708409,0.773,1.164,-0.067,-3.93,112.93,-0.086,0.257,36.65915542,0.836
CHEMBL14762,0.857332496,3.2021,0,38.79732554,0.732,0.421052632,0,22.93008,-0.362,37.2742854,17.24045917,0.0,1.31,1.179,0.115,-2.67,87.89,0.168,0.209,36.65915542,1.076
CHEMBL2107834,0.931457871,2.4427,0,5.563451492,0.572,0.15,0,34.44975334,-0.082,44.9831299,30.52471421,11.51833249,0.918,1.06,0.255,-4.28,138.07,0.145,0.519,42.59504598,0.852
CHEMBL481564,0.1430148,4.0386,1,30.12336912,0.67,0.36,1,33.87226349,0.098,54.6188164,43.00260592,5.749511833,0.754,0.865,-0.028,-3.46,83.72,-0.139,0.563,36.52867891,0.635
CHEMBL151592,1.651665604,2.34622,0,26.27942884,0.754,0.066666667,0,17.50174573,-0.083,11.81435946,5.316788604,0.0,1.056,1.41,-0.41,-2.62,72.19,0.194,0.172,48.53093655,1.332
CHEMBL249790,-0.823908741,2.5561,0,36.78566324,0.658,0.565217391,0,28.74362567,0.096,89.77806511,24.28340614,0.0,0.588,0.79,-0.088,-2.66,138.44,0.077,1.853,23.35553769,1.058
CHEMBL507700,1.523616419,2.9905,1,35.18390504,0.633,0.333333333,1,28.2761621,0.08,29.92771678,18.40630142,10.44059869,1.143,0.92,-0.028,-2.38,101.45,0.331,0.617,30.33183534,1.798
CHEMBL2335903,0.133538908,6.0805,0,44.21231601,0.789,0.222222222,0,34.03358044,-0.332,26.44686551,5.316788604,11.12690298,1.26,1.181,-0.135,-3.93,80.13,0.069,0.106,78.18023906,0.92
CHEMBL2170975,1.373095987,0.6757,1,33.41993439,0.655,0.666666667,1,34.83686574,-0.001,77.78874366,23.7841311,0.0,0.717,1.049,0.04,-2.15,157.64,0.014,1.107,12.65464015,1.325
CHEMBL284275,1.286680969,1.1735,0,11.12690298,0.762,0.181818182,0,11.63572556,0.132,17.30716116,18.5771325,5.749511833,0.936,0.804,-0.305,-2.17,89.95,-0.005,0.092,24.26546827,0.696
CHEMBL1922048,1.110252917,2.9686,4,44.59129681,0.497,0.555555556,4,17.6943478,-0.152,76.59988747,44.58532704,0.0,1.183,0.762,-0.246,-2.84,84.42,0.132,0.42,48.92236606,1.716
LN01345100,0.935859798,2.7534,1,19.38639965,0.6,0.2,1,22.88892045,-0.046,42.99875861,18.82318029,29.02727858,0.931,1.019,0.201,-4.58,108.27,0.116,0.434,65.71916087,1.178
CHEMBL1683030,0.583198774,2.901,1,17.41220238,0.69,0.318181818,1,33.87226349,0.059,60.83803265,50.05027791,5.749511833,0.777,0.847,-0.002,-3.53,96.61,-0.15,0.61,30.33183534,0.682
CHEMBL2169919,1.302763708,2.8524,1,52.83086028,0.687,0.535714286,1,28.569765,-0.27,79.66714493,30.6847253,0.0,1.212,1.109,-0.223,-3.25,150.79,0.074,0.48,42.85599899,1.025
CHEMBL1916261,-0.142667504,3.29492,0,42.74103432,0.842,0.285714286,0,21.74833366,0.184,35.36068738,4.722094864,5.687386275,0.941,1.226,-0.044,-3.2,105.98,0.222,1.522,59.49278709,1.538
CHEMBL941,0.80140371,4.59032,1,21.48489166,0.795,0.24137931,1,23.23029156,0.005,63.88563236,43.86027481,11.25737949,0.971,1.118,-0.252,-4.14,86.28,0.148,0.18,79.2542014,1.375
496510,0.01745073,2.07812,0,53.84995278,0.866,0.428571429,0,21.9615854,-0.323,42.9106455,6.544756406,0.0,1.439,1.065,-0.225,-3.01,130.15,0.284,1.052,41.55463889,0.921
CHEMBL475534,-0.045757491,2.7792,1,32.25256914,0.681,0.388888889,0,23.33768185,-0.037,36.29028613,13.71667951,0.0,1.007,0.953,-0.289,-3.03,108.1,0.217,0.668,40.52801685,1.015
CHEMBL2147307,0.380211242,4.04612,0,27.17881965,0.822,0.304347826,0,5.907179729,-0.021,47.29684972,20.26143591,17.13736782,0.958,0.601,-0.063,-3.6,86.23,0.254,0.778,42.85599899,0.771
CHEMBL516758,0.1430148,4.9231,1,24.20546308,0.719,0.333333333,1,57.07414327,0.096,55.12173198,43.44339594,5.749511833,0.858,1.004,-0.011,-2.74,83.72,-0.15,2.013,36.52867891,0.632
CHEMBL205742,1.549738731,2.7635,1,41.06688338,0.489,0.384615385,1,38.36351117,-0.121,49.22527387,13.08951281,0.0,1.043,1.167,-0.176,-3.3,97.43,0.179,2.1,46.11775328,1.739
53744933,-0.354577731,5.1544,0,0.0,1.072,0.0,0,56.19768237,0.052,23.59913912,10.45576234,22.62592665,0.779,1.131,0.009,-2.86,122.99,-0.043,5.982,52.31476443,0.615
CHEMBL1486517,0.650307523,2.6183,3,18.40509474,0.582,0.458333333,2,22.37552409,-0.185,76.5329432,50.96139047,16.63058215,1.093,0.862,0.012,-3.11,75.96,0.138,0.579,42.72552249,1.499
CHEMBL2177305,0.23299611,4.62722,1,45.22945984,0.777,0.142857143,0,29.03112568,0.168,21.29387768,5.316788604,0.0,0.763,1.008,0.001,-4.3,102.37,0.013,1.046,82.84429974,0.37
CHEMBL2207596,0.640481437,2.7341,1,31.74965356,0.729,0.333333333,0,33.27454872,-0.015,43.65897516,16.73180214,11.49902367,0.885,1.17,0.029,-3.27,133.24,0.111,1.767,41.29368589,1.382
CHEMBL406,1.310693312,2.0834,1,22.84517737,0.821,0.1875,0,33.21879705,0.371,20.36681754,5.008912524,0.0,0.775,1.242,0.015,-2.09,92.5,0.167,1.446,47.36005295,1.052
CHEMBL595134,0.1430148,3.01308,2,11.12690298,0.482,0.210526316,1,45.41368892,0.23,36.21408476,29.49512976,6.069221313,0.919,0.982,-0.049,-2.58,56.46,0.097,0.706,40.89734461,0.313
CHEMBL981,0.075546961,3.813,0,29.76891457,0.787,0.176470588,0,23.35349012,0.256,22.46012844,0.0,5.749511833,0.695,1.002,-0.019,-2.33,63.6,-0.034,0.838,48.53093655,0.492
CHEMBL2062563,0.1430148,3.07758,0,25.32883194,0.85,0.2,0,33.96253093,0.086,31.11417843,10.63357721,11.88708409,0.798,1.142,-0.208,-3.86,100.04,-0.006,0.218,42.72552249,0.724
CHEMBL1300857,-0.283996656,4.90624,1,23.2416526,0.64,0.260869565,0,34.25937589,-0.042,33.38613188,17.19751974,11.45417541,1.001,1.185,-0.196,-3.06,75.02,0.204,1.201,52.10447632,1.149
CHEMBL1778643,0.754348336,2.7829,0,12.48718869,0.8,0.235294118,0,15.80655842,-0.135,32.35628082,12.86265115,16.87641482,0.958,0.559,-0.018,-2.34,80.67,0.122,0.864,47.36005295,0.47
CHEMBL1951072,0.640481437,2.8021,1,19.41092589,0.837,0.315789474,0,27.30524343,-0.037,34.58641263,23.84159968,11.49902367,1.003,1.068,-0.012,-2.74,84.94,0.081,1.589,41.29368589,1.333
CHEMBL1213082,0.133538908,2.77274,0,16.95130748,0.517,0.136363636,0,27.88466565,0.034,29.07011338,5.733667477,5.687386275,0.9,0.957,0.077,-4.07,104.51,0.2,0.281,59.91374681,1.482
CHEMBL523829,1.543322901,1.9015,1,21.61536816,0.599,0.285714286,1,16.67962816,-0.128,59.13106041,33.22669761,0.0,0.928,0.839,-0.068,-2.99,69.3,0.117,0.192,53.32547373,1.385
CHEMBL2164045,0.252853031,4.0529,0,21.87632117,0.777,0.173913043,0,16.67962816,-0.088,37.01765007,0.0,17.379012,0.859,0.604,-0.193,-4.35,109.5,0.446,1.055,54.85825662,0.928
CHEMBL1086310,1.101403351,1.1958,0,25.32883194,0.685,0.333333333,0,22.75844394,0.055,24.59245719,5.316788604,0.0,1.07,0.949,-0.181,-3.16,90.92,0.263,0.297,40.18186272,1.09
CHEMBL479447,1.646109522,3.3376,0,10.35798868,0.821,0.238095238,0,33.87226349,0.011,50.0857223,44.92823153,5.749511833,0.831,0.954,0.019,-3.46,92.51,-0.092,0.553,36.52867891,0.69
CHEMBL81324,0.764176132,3.3346,1,17.16874381,0.841,0.294117647,1,11.60093989,-0.104,31.07893535,26.17902562,0.0,1.136,0.762,0.019,-1.35,15.27,-0.124,0.573,54.59730362,0.372
CHEMBL580,0.857332496,3.1013,1,11.12690298,0.914,0.066666667,0,40.50813079,0.115,22.9532933,5.316788604,0.0,1.027,0.958,-0.092,-1.88,61.69,0.027,2.984,47.45697421,0.839
CHEMBL1929039,1.418135498,4.33652,1,11.25737949,0.872,0.157894737,0,11.594566,0.001,22.29454644,11.92367057,22.69427759,0.937,0.717,-0.011,-3.36,56.15,0.204,0.871,42.46456948,0.707
CHEMBL481,1.623352682,4.0911,4,74.6262101,0.555,0.515151515,2,22.96547029,-0.052,68.74083684,26.17902562,17.13736782,1.131,1.037,0.0,-3.76,114.2,0.159,0.637,29.06000546,1.083
CHEMBL1198335,0.075546961,3.9729,1,12.84164325,1.006,0.3,1,28.35651327,0.139,36.33335934,30.89501312,5.749511833,0.721,1.483,-0.085,-2.86,68.3,-0.005,0.182,48.53093655,0.926
CHEMBL2147226,1.075181855,3.72258,0,27.90571328,0.846,0.260869565,0,5.907179729,0.156,47.29684972,20.26143591,29.08657747,0.727,0.768,-0.091,-4.2,110.02,0.438,0.57,48.92236606,0.311
CHEMBL218468,1.662568967,2.9026,1,41.06688338,0.553,0.384615385,1,38.36351117,-0.056,49.22527387,13.08951281,0.0,0.904,0.99,-0.188,-3.37,97.43,0.096,2.476,40.05138621,1.672
CHEMBL1470371,1.447313109,2.1456,0,34.45701141,0.539,0.307692308,0,16.81010466,-0.494,10.89115825,0.0,0.0,1.713,1.128,-0.28,-1.77,58.88,0.138,0.067,18.19910121,0.886
CHEMBL190243,1.510142699,2.2305,1,31.24673798,0.822,0.5625,1,16.02530659,-0.002,50.91224257,26.17902562,5.749511833,0.89,0.564,-0.137,-1.81,75.71,0.455,1.342,24.26546827,0.959
CHEMBL1683035,0.976808337,2.5109,1,10.48846518,0.704,0.285714286,1,33.87226349,0.029,61.34094822,50.55319348,5.749511833,0.816,0.846,-0.003,-3.53,96.61,-0.123,0.603,30.33183534,0.693
CHEMBL2011440,-1.096910013,3.3077,0,0.0,1.08,0.111111111,0,61.98075948,-0.303,25.49555157,11.83189241,5.879988336,1.372,1.117,-0.062,-0.8,81.18,0.056,8.888,16.34191331,0.725
CHEMBL223166,1.489677292,2.8037,1,11.66741788,0.93,0.333333333,1,0.0,-0.012,32.91015871,26.80619232,11.49902367,1.016,0.816,-0.167,-2.04,39.72,-0.212,0.198,54.59730362,1.364
CHEMBL1090630,1.030599722,-4.8197,1,124.1557342,0.74,0.685185185,1,64.97897702,0.066,180.5421549,32.72378203,0.0,0.915,0.851,0.243,-6.85,464.64,-0.004,2.411,30.33183534,1.288
CHEMBL1778641,0.437750563,3.264,0,6.9237372,0.857,0.1875,0,27.40749831,-0.064,31.85336524,12.35973557,16.87641482,0.909,0.734,-0.032,-2.05,80.67,0.053,2.384,47.36005295,0.681
CHEMBL1868114,0.447158031,3.5008,0,5.563451492,0.887,0.25,0,33.31960857,-0.206,30.22939295,30.89501312,0.0,1.048,1.482,0.001,-2.25,59.07,0.002,0.611,35.71189811,0.888
CHEMBL73048,1.593618308,1.9953,0,6.9237372,0.931,0.363636364,0,33.03275903,-0.143,37.46462262,11.57255779,0.0,0.964,1.021,-0.103,-1.32,83.47,0.178,2.419,23.09458468,0.79
CHEMBL1232461,1.380753771,3.65602,1,42.16211163,0.853,0.272727273,0,23.21980462,-0.236,40.03788194,13.65455395,11.43689811,1.281,1.008,0.023,-3.19,81.4,-0.044,0.857,47.45697421,0.324
CHEMBL254497,0.045322979,5.2506,0,43.28597057,0.763,0.310344828,0,23.16429774,-0.002,38.17836813,0.0,0.0,0.919,0.892,-0.009,-4.41,98.14,0.413,0.893,72.92688132,1.269
CHEMBL2179665,0.428134794,3.82602,1,40.36837573,0.742,0.291666667,1,17.57024518,-0.185,38.61633339,13.08951281,11.49902367,1.099,1.208,0.015,-3.36,104.63,0.12,0.946,58.25048742,0.647
182435411,2.0,2.4759,1,37.98708646,0.618,0.666666667,1,22.37552409,-0.31,28.37766522,11.86154501,0.0,1.128,1.135,-0.205,-0.94,45.23,0.127,0.928,6.196843572,1.746
CHEMBL1950724,1.820201459,1.6903,1,55.80665561,0.663,0.608695652,1,17.72153919,-0.102,60.8841562,20.13718479,0.0,1.09,0.868,0.123,-2.41,90.54,0.115,0.415,30.33183534,1.597
CHEMBL193,0.583198774,2.3891,1,25.32883194,0.656,0.352941176,0,23.33768185,-0.152,36.79320171,14.21959508,0.0,1.254,1.006,-0.339,-3.03,108.1,0.256,0.735,40.52801685,1.036
CHEMBL93484,1.873262459,1.1354,1,6.9237372,0.722,0.2,0,29.2074353,-0.543,18.08488475,4.899909731,0.0,1.484,1.164,0.059,-1.75,80.0,0.306,0.204,34.25027774,0.421
CHEMBL1489087,1.718501689,4.3356,0,10.35798868,1.086,0.0,0,46.57707213,0.056,17.1069472,10.63357721,0.0,1.207,1.328,-0.039,-2.24,78.43,0.179,1.227,42.46456948,0.684
189741166,1.78096503,2.09512,1,27.52673249,0.788,0.210526316,1,17.46153668,-0.015,39.18845513,13.08951281,0.0,1.042,0.84,-0.07,-3.22,66.71,0.015,0.457,48.92236606,1.017
CHEMBL2207606,0.380211242,3.9158,1,0.0,0.93,0.083333333,0,38.96193499,-0.071,39.62040448,23.84159968,22.99804733,0.934,1.224,0.001,-4.51,131.47,0.037,2.312,77.71119437,1.886
CHEMBL1090941,1.048441804,-4.8197,1,124.1557342,0.74,0.685185185,1,64.97897702,0.074,180.5421549,32.72378203,0.0,0.91,0.851,0.243,-6.85,464.64,-0.004,2.411,30.33183534,1.288
CHEMBL481611,0.782472624,4.62928,0,44.71523159,0.842,0.44,0,15.74443287,0.097,44.00657031,6.255769184,17.1961243,0.946,0.566,-0.096,-2.97,99.06,0.245,1.958,53.42642002,0.624
CHEMBL400585,0.1430148,2.1247,0,0.0,0.729,0.066666667,0,22.690093,-0.168,32.32041186,6.606881965,11.38785599,1.188,1.25,-0.034,-3.42,107.49,0.068,0.436,48.53093655,0.895
CHEMBL2207283,0.88536122,3.18092,1,28.76308341,0.755,0.384615385,1,49.71876108,0.032,73.95811994,32.43479481,5.749511833,1.095,0.995,-0.056,-2.63,128.8,-0.036,3.325,46.21869957,0.659
CHEMBL1957851,1.075181855,1.68932,1,11.12690298,0.695,0.333333333,1,11.5955165,-0.359,40.25504952,31.20318647,0.0,1.365,1.277,-0.212,-2.6,51.77,0.123,0.212,47.52005967,0.672
CHEMBL461950,0.23299611,4.893,0,20.71597735,1.273,0.0,0,46.39101179,-0.339,16.79833798,10.63357721,0.0,1.258,1.198,0.041,-2.89,71.09,0.013,1.526,66.99099076,0.972
CHEMBL2177736,0.912753304,1.5816,0,36.04127517,0.736,0.315789474,0,23.36076806,0.253,42.95268827,10.63357721,5.687386275,0.798,1.406,-0.04,-3.53,149.66,0.061,0.25,42.85599899,0.735
CHEMBL1950846,1.611617111,1.0947,1,40.53659204,0.752,0.619047619,1,21.83765061,-0.015,62.80007972,20.13718479,0.0,0.89,1.009,-0.009,-1.97,107.61,0.197,0.888,35.22731882,1.068
202525,0.596926814,4.705,1,48.27995957,0.729,0.25,1,35.0510249,-0.184,33.22698264,17.59521249,11.12690298,1.084,1.003,0.0,-3.45,101.21,0.141,0.805,54.72778012,0.395
CHEMBL1364767,0.650307523,3.94592,0,43.83987694,0.254,0.4375,0,5.817862778,-0.233,9.780484743,5.733667477,11.12690298,1.297,1.228,-0.258,-1.77,43.84,-0.004,0.044,30.33183534,1.583
CHEMBL1256568,1.365300749,-0.3984,0,10.48846518,0.75,0.125,0,11.87648502,-0.124,33.61827473,6.544756406,5.749511833,0.971,0.707,0.088,-2.11,99.52,-0.035,0.246,18.32957771,1.197
CHEMBL257830,0.164352856,2.48808,0,23.96854623,0.876,0.157894737,0,27.01943383,-0.129,19.30895523,0.0,17.3266008,0.94,0.878,0.027,-3.22,128.84,0.293,0.871,42.46456948,0.414
CHEMBL1944694,0.650307523,3.5018,0,28.35777235,0.866,0.296296296,0,21.55340651,-0.325,41.94110007,26.74406676,11.49902367,1.413,0.926,0.053,-3.17,106.61,0.017,0.605,65.45820787,1.3
393556,1.10503305,4.0685,1,17.54772461,0.718,0.28,1,5.907179729,-0.254,35.92825278,20.13718479,11.12690298,1.258,0.899,0.057,-3.05,45.23,0.04,0.219,73.05735783,0.791
CHEMBL1287979,0.640481437,3.2347,1,23.19963192,0.865,0.3,1,33.14797252,0.201,37.13230943,25.51609896,16.19011052,0.723,0.986,0.034,-2.64,89.27,0.038,1.126,36.52867891,1.676
CHEMBL518760,1.302763708,4.2619,1,29.62045354,0.744,0.333333333,1,33.87226349,0.017,49.07989115,43.92240037,5.749511833,0.853,0.954,-0.031,-3.46,92.51,-0.098,0.519,36.52867891,0.675
CHEMBL57,1.746089043,2.65122,1,28.76308341,0.595,0.266666667,0,23.23029156,-0.28,21.9169776,10.21669833,0.0,1.558,1.256,-0.023,-2.43,58.12,0.082,0.187,30.59278835,1.1
CHEMBL429,1.575187845,2.1354,0,40.93341687,0.66,0.315789474,0,5.907179729,-0.247,28.70683175,6.544756406,5.749511833,1.329,0.948,-0.308,-2.37,95.58,-0.001,0.184,48.53093655,1.087
CHEMBL1934420,1.657151502,3.73184,1,68.19380104,0.719,0.583333333,1,21.74833366,-0.034,55.18439681,24.85927966,0.0,1.252,1.399,-0.059,-2.39,96.33,0.208,1.766,29.16095175,1.577
CHEMBL2158438,0.848189117,1.872,1,5.563451492,0.985,0.333333333,1,23.36714195,-0.513,36.27123378,36.51997508,0.0,1.529,1.294,0.024,-2.05,70.25,0.037,0.37,35.12637253,0.885
CHEMBL1090090,1.593618308,3.6207,0,10.35798868,0.753,0.0,0,23.44354329,0.011,16.92227276,4.899909731,11.25737949,0.885,1.014,0.001,-3.95,102.31,-0.035,1.189,48.53093655,0.881
CHEMBL860,1.326540669,3.9624,1,23.1111761,0.596,0.263157895,0,5.57310453,0.172,25.5400101,20.64010037,5.749511833,0.849,0.745,-0.042,-2.06,12.47,-0.055,0.036,54.60695665,1.161
CHEMBL2087433,1.683677299,2.52954,2,36.81018948,0.701,0.72,2,15.93047088,0.107,95.57269963,67.14268747,5.749511833,0.851,0.706,0.094,-1.68,79.39,0.14,1.121,17.02821761,0.731
CHEMBL1934419,1.31868927,3.21484,1,68.19380104,0.751,0.565217391,1,31.5855868,-0.068,50.07080648,16.22780208,0.0,1.094,1.432,-0.078,-2.4,127.23,0.156,2.473,29.16095175,1.016
CHEMBL1650730,1.021602716,2.7649,0,18.78998253,0.96,0.266666667,0,35.0028675,0.112,44.22862167,29.6288309,0.0,0.776,0.875,-0.013,-3.01,107.54,-0.115,0.671,24.65689778,0.864
CHEMBL1683934,1.075181855,6.9675,1,69.45481249,0.648,0.421052632,1,22.68355128,0.431,65.01793153,38.04057063,16.87641482,0.653,1.033,-0.124,-4.18,126.92,0.173,0.484,83.65730907,1.265
CHEMBL1235773,0.949390007,3.74878,2,29.66247422,0.803,0.4,1,22.66480988,-0.151,53.59268831,32.68298071,17.56824498,1.189,0.855,0.052,-2.86,83.3,-0.113,0.496,41.55463889,0.723
CHEMBL1086580,0.380211242,3.245,1,16.82083098,0.761,0.285714286,0,11.76188495,-0.231,15.72081065,5.752853607,11.38785599,0.996,0.93,-0.051,-1.76,45.75,0.45,1.025,29.06000546,0.981
CHEMBL256963,1.212720154,2.4334,1,0.0,1.226,0.2,1,23.06597989,0.056,33.50000529,18.40630142,11.38785599,0.915,0.916,-0.046,-2.11,54.25,-0.143,0.824,42.72552249,0.791
CHEMBL1650732,1.73255458,2.19052,1,24.48391052,0.907,0.388888889,1,23.40192761,-0.085,56.43655444,41.83676368,0.0,0.984,0.877,-0.01,-3.34,116.77,-0.131,0.339,24.52642128,0.64
CHEMBL184012,0.173186268,4.70522,1,31.97335684,0.896,0.2,1,29.00699479,-0.004,48.08559324,41.83676368,5.749511833,1.034,1.165,0.073,-4.76,105.68,-0.023,0.396,85.19009196,1.315
CHEMBL2179285,1.030599722,5.18382,2,65.67268143,0.713,0.433333333,2,17.57024518,-0.038,51.83009732,26.30327674,11.49902367,0.854,1.149,0.022,-3.4,113.86,0.093,1.089,58.25048742,0.597
16382857,-0.116906641,5.1844,1,27.52673249,0.923,0.269230769,0,17.50811962,-0.1,45.28812045,34.48103099,22.99804733,1.065,1.058,0.116,-3.38,57.23,-0.079,1.306,60.66367068,0.749
CHEMBL1718800,-0.508638306,3.6145,0,18.06963062,0.804,0.176470588,0,22.06680287,-0.197,19.93591408,0.0,0.0,1.3,1.324,-0.074,-2.62,57.36,0.029,0.029,48.53093655,1.176
CHEMBL2338020,0.820201459,2.8998,1,12.61766519,0.654,0.333333333,1,51.24749049,0.04,39.06726772,17.98942254,0.0,0.68,1.311,-0.182,-2.62,110.66,-0.076,3.177,40.64470831,1.33
2057338,-0.614393726,5.1197,1,37.66755961,0.388,0.4,1,0.0,-0.47,17.98942254,13.08951281,11.12690298,1.405,1.4,0.0,-1.6,3.24,-0.059,0.003,54.59730362,1.26
CHEMBL2059872,0.515873844,5.17702,1,26.49251536,0.784,0.25,1,22.93135188,0.213,47.07832324,31.62006534,16.32058702,0.759,1.084,-0.069,-3.59,76.58,-0.068,1.012,73.05735783,1.596
CHEMBL2158436,0.506505032,2.3718,1,5.563451492,0.869,0.263157895,1,22.53865049,-0.332,36.27123378,36.51997508,0.0,1.381,1.075,-0.202,-2.86,70.25,0.17,0.2,53.32547373,0.578
CHEMBL589586,1.144574208,-0.1998,0,0.0,0.881,0.2,0,11.93861058,-0.284,24.15493551,7.109797541,0.0,1.63,1.286,1.16,-1.32,63.6,0.1,0.158,12.15204021,1.44
CHEMBL38182,-0.37675071,3.23608,0,5.563451492,1.054,0.0,0,44.36923239,-0.102,21.44186322,10.63357721,6.069221313,1.317,1.217,0.009,-2.92,106.49,0.188,1.961,40.87092193,0.755
CHEMBL1689128,0.271841607,3.7322,1,18.05064018,0.691,0.363636364,1,35.0783648,-0.276,59.06582389,26.24115118,5.749511833,1.235,0.783,0.048,-2.28,70.08,0.01,1.619,42.46456948,0.64
CHEMBL2071498,0.967547976,3.19558,0,40.12690324,0.82,0.210526316,0,11.69042468,-0.244,17.7322655,0.0,6.069221313,1.206,1.307,0.075,-2.93,69.96,0.066,0.216,54.59730362,1.767
110118917,0.262925469,3.9904,0,53.82542654,0.805,0.260869565,0,11.594566,0.118,35.20669968,5.316788604,17.07524226,1.042,1.033,0.088,-3.81,90.52,0.06,0.235,61.4465297,1.37
CHEMBL1668935,1.461648568,1.6784,1,51.36657298,0.668,0.941176471,1,16.05440567,0.045,49.68017556,19.345282,0.0,1.039,0.962,-0.001,-0.82,78.51,0.362,0.422,0.0,0.551
CHEMBL2151138,0.922206277,2.67878,1,23.78515751,0.66,0.235294118,0,23.20352018,0.001,23.81431601,7.047671983,17.1961243,0.945,0.962,0.092,-2.65,82.48,0.289,1.123,40.70430285,1.399
CHEMBL213029,-0.004364805,4.77622,0,11.25737949,0.739,0.142857143,0,39.37609504,-0.042,27.73670839,7.109797541,11.43689811,1.017,1.043,-0.022,-3.05,64.35,0.047,1.182,48.66141305,0.556
393424,0.829753919,4.0685,1,17.54772461,0.718,0.28,1,5.907179729,-0.226,35.92825278,20.13718479,11.12690298,1.235,0.952,0.057,-3.05,45.23,0.04,0.219,73.05735783,0.811
CHEMBL2331748,0.6599162,2.50782,1,24.44693557,0.788,0.272727273,1,10.02329115,-0.245,40.47013135,13.08951281,17.2485355,1.19,1.027,-0.013,-3.44,121.7,0.039,1.892,63.14597089,1.171
CHEMBL1422,1.885417765,2.0165,1,23.63308211,0.693,0.4375,0,5.907179729,-0.084,38.15814996,6.544756406,0.0,0.889,0.694,-0.113,-2.63,77.04,0.114,1.1,12.13273414,1.054
139135,1.041353202,3.6404,1,28.76308341,0.507,0.346153846,1,11.81435946,-0.164,58.57952044,27.18485678,11.12690298,1.128,0.901,0.064,-3.41,58.44,0.151,0.209,66.99099076,0.804
CHEMBL1645135,0.123851641,5.0919,1,50.37190986,0.727,0.2,0,29.16481118,-0.007,23.52776882,11.44466614,0.0,0.853,1.292,-0.027,-3.31,69.64,0.162,0.723,66.73003775,0.426
CHEMBL219046,-1.15490196,4.7616,0,45.58391439,0.537,0.238095238,0,28.47317011,-0.197,21.1663386,0.0,5.749511833,1.164,1.09,-0.022,-2.59,70.42,0.11,0.855,36.39820241,0.381
CHEMBL2062567,0.876217841,2.66418,1,25.32883194,0.811,0.3,0,34.56485506,0.042,39.69871715,28.68512531,11.81873315,0.856,1.131,-0.022,-3.8,107.58,-0.129,0.326,30.46231185,0.739
CHEMBL2348645,-0.721246399,4.5558,1,30.51984436,0.76,0.333333333,1,33.79145619,-0.17,35.08912036,35.67067173,16.6402965,1.325,1.232,0.11,-3.18,89.76,0.213,0.656,30.46231185,1.057
CHEMBL2178384,0.447158031,3.83472,0,54.97332164,0.582,0.4,0,23.17568083,0.029,26.03229183,0.0,11.25737949,0.803,0.793,-0.064,-2.34,89.1,0.191,0.719,30.46231185,0.702
