ID,activity,rdMD_26,rdMD_1,rdMD_22,rdMD_61,rdMD_23,rdMD_10,rdMD_101,rdMD_123,rdMD_70,rdMD_24,rdMD_28,rdMD_45,rdMD_71,rdMD_52,rdMD_2,rdMD_30,rdMD_19,rdMD_6,rdMD_217,fcfp4_969
24888190,-0.01616,8.074094602,49.58,16.31175824,10.05657299,16.31175824,5,5,4.4733,35.59802194,10.33721574,6.163840984,9.423004668,11.33929359,42.56821804,0.391304348,4.550441561,18.30820281,1,72.981,0
36987134,0.402058,6.553686916,65.3,13.63262868,5.316788604,14.44912526,4,4,3.6198,22.75753962,8.155884753,4.603190598,14.28668941,16.92870808,11.42806504,0.5,3.28413466,16.3996153,1,91.284,0
2047138,0.418814,4.176408123,67.87,10.71803496,4.899909731,10.71803496,6,6,1.476,43.20360627,6.071276385,2.628848631,19.69042424,9.531400138,31.76700335,0.384615385,1.75189775,13.35397242,2,47.481,0
25642172,0.996493,6.919540728,69.72,16.6894774,9.622004595,17.50597398,6,6,2.5351,44.80921833,9.745467174,5.154209441,10.21669833,27.78340637,37.42986339,0.380952381,3.548575302,21.26346855,1,115.897,0
32446521,-0.095768,4.233952351,63.33,10.48442646,4.983978521,10.48442646,4,4,3.7068,16.0598112,6.104560034,2.886455274,9.523678332,0.0,11.12690298,0.0,1.954471524,12.16908878,0,37.707,0
30194144,0.113544,4.66409319,57.01,11.15180762,14.76446326,11.9683042,5,5,2.5966,33.41035936,6.478506366,3.22021282,9.303962602,0.0,6.041840829,0.357142857,2.021298072,13.17643349,0,38.51,0
324071118,1.772535,7.803431962,79.38,18.45242182,20.18465538,19.2689184,7,7,4.35112,54.06386967,10.16173521,4.560112215,20.27034989,0.0,12.61112347,0.409090909,3.138908757,22.89519417,1,88.597,0
300417634,-0.2567,3.736809501,48.71,9.427442907,10.30076712,9.427442907,3,3,2.24308,4.983978521,5.479668387,2.417472244,5.316788604,13.08951281,19.28635638,0.142857143,1.588439355,11.30970642,0,24.646,0
49992529,-0.347027,5.988510695,44.85,13.07294695,14.68039447,13.07294695,4,4,3.15428,27.76990729,8.019465003,4.52540998,0.0,13.08951281,19.28635638,0.444444444,3.130622273,14.80218149,0,31.482,0
32674428,-0.475032,5.165801502,86.48,13.85332929,15.45743038,13.85332929,7,7,2.6838,30.26741659,7.586228932,3.509520712,19.31360945,6.544756406,17.19327005,0.166666667,2.223679234,16.50576747,1,43.589,0
43382809,1.914019,6.712126546,66.4,14.26678253,19.7677765,15.89977569,6,6,2.59324,57.25824601,8.463686465,5.208349592,9.799819462,0.0,19.63426922,0.529411765,3.886893951,16.65679156,2,43.618,0
177424988,2.052162,7.169341264,61.44,15.89058402,15.53348694,15.89058402,5,5,3.127,42.01139844,9.467558547,5.051376804,15.53348694,4.794537184,38.01483772,0.363636364,3.809939014,18.95587671,3,94.16,0
171697212,0.350354,6.803812418,62.16,15.17428075,4.899909731,15.17428075,5,5,2.38032,53.62417404,9.101853354,4.490269125,19.6867807,6.544756406,32.66197281,0.428571429,3.145013852,18.70339335,0,40.999,0
44508907,-0.112817,4.023251272,74.56,9.892494772,29.70161126,9.892494772,7,7,0.86762,29.70161126,5.573893532,2.432362444,4.523094937,13.08951281,18.59053071,0.272727273,1.649467236,10.69752523,0,13.956,0
177414009,-0.17433,5.691770168,63.16,13.53048727,14.27317303,14.34698385,5,5,2.82572,36.78631398,7.100979194,3.377949765,0.0,10.02329115,25.35272345,0.375,2.042913382,16.578289,0,43.744,0
43427775,1.231146,6.398343592,41.05,13.99597685,9.967957042,13.99597685,4,4,4.15052,23.05746985,8.596247669,4.567184275,10.21669833,6.544756406,42.59865127,0.3,3.341040374,14.93993327,0,49.617,0
177394614,0.290341,6.332881543,56.67,13.87890095,14.78379798,13.87890095,5,5,1.47474,65.63108468,8.032742374,4.330571724,14.90634686,0.0,37.08849228,0.647058824,3.182588143,16.90278083,1,30.385,0
33360977,1.386667,6.781835845,65.54,14.55758501,9.883888252,15.37408159,6,6,2.3829,47.87727333,9.014967142,5.190389799,15.11660807,16.00989599,42.81646788,0.421052632,3.717800862,17.02643513,2,65.786,0
36648519,-0.018513,6.268869465,48.47,14.53573736,9.883888252,16.10816289,5,5,3.64422,48.01193443,8.504830899,4.673021496,10.21669833,4.794537184,48.46595155,0.444444444,3.033986071,18.16978323,1,66.019,0
20478041,0.169684,8.427397964,68.46,18.52168663,14.86786677,18.52168663,6,6,5.0817,39.9685257,11.53821032,6.044075945,14.05392362,12.84164325,44.11227274,0.296296296,4.272094617,21.19017702,1,68.703,0
35743833,-0.225311,5.032412294,56.13,12.72981282,5.316788604,12.72981282,4,4,2.83248,20.00252369,6.872364709,3.390645982,10.21669833,6.544756406,26.20355186,0.176470588,2.253512662,16.43084836,1,83.805,0
35692276,-0.103514,2.511616769,51.22,7.879065248,10.46407512,8.695561829,4,4,1.44124,17.49804021,4.009492092,1.418959847,0.0,4.837588584,0.0,0.5,0.926040563,10.14291874,1,22.186,0
46036273,0.709327,5.882147578,68.76,13.59426176,24.77435458,14.35019071,6,6,3.0258,29.88088198,7.858836704,4.158443658,5.106527395,20.19931035,12.4338962,0.166666667,2.871343217,15.80603821,0,35.579,0
49080339,-0.052542,5.515646203,67.35,13.37331584,15.51415222,13.37331584,6,6,1.7976,36.80676928,7.675596762,4.082945607,14.95356129,12.96557803,20.13718479,0.352941176,2.799892368,15.27278726,1,40.335,0
Z1373904915,0.656607,4.734641193,49.33,11.25399653,9.967957042,13.59592201,5,5,2.9891,36.01232157,6.357490612,3.420045095,9.799819462,0.0,37.00359145,0.214285714,2.329348958,14.28454141,1,42.231,0
300014701,-0.128153,5.827375599,112.65,12.89864003,5.316788604,12.89864003,6,6,0.5328,40.27718785,7.316428451,3.310102225,21.26351087,16.00989599,6.041840829,0.5,2.142310257,18.1298008,1,86.648,0
49151417,1.200198,5.452795263,60.17,13.72168222,14.76446326,13.72168222,5,5,2.7933,40.19455213,8.01539341,3.809948331,9.843390349,17.70244098,19.09407066,0.263157895,2.685704822,16.36102309,0,53.272,0
49945934,-0.25685,4.082243942,43.6,9.945661338,19.97784836,10.76215792,4,4,2.75832,19.97784836,5.679674694,2.547188624,0.0,6.544756406,11.76029506,0.153846154,1.706891066,11.10169784,0,16.596,0
49863653,1.714526,11.06487708,49.77,20.98641782,4.899909731,20.98641782,4,4,7.7471,40.33968898,13.20062349,8.790012538,9.843390349,10.9708357,18.12552249,0.607142857,6.874785436,27.09109327,0,184.623,0
29590164,0.144254,4.092791889,65.78,10.3356912,4.983978521,10.3356912,4,4,2.52458,10.89115825,5.966619645,2.687849925,5.316788604,11.21535881,24.50189504,0.133333333,1.662551652,12.7783085,1,33.304,0
46596571,1.727574,8.361079847,50.97,15.63493528,14.78379798,15.63493528,6,6,2.77392,53.29469116,10.04762981,6.950272486,13.89087684,6.544756406,38.01483772,0.571428571,5.848188555,15.9546739,0,25.707,0
43242674,0.654377,4.616923292,41.05,10.32476845,15.28474565,10.32476845,4,4,1.31802,37.15281382,5.902089946,3.059865752,10.21669833,0.0,31.77354507,0.666666667,2.130359941,11.32910825,0,18.319,0
43112807,0.80739,7.306899087,62.11,14.15835323,24.79542184,14.15835323,6,6,3.0159,31.34017825,8.860914913,5.205436628,4.899909731,12.96557803,54.5122821,0.5,3.643696686,14.01385963,0,25.21,0
177394353,-0.056554,6.014664369,68.46,15.09940137,15.04055151,15.09940137,6,6,3.43042,48.25683913,8.338348864,4.091045137,14.15986762,4.736862954,38.75286611,0.25,2.60975734,17.82088716,1,53.157,0
49640518,1.417998,5.614544154,46.4,13.73550332,14.70146173,14.5519999,4,4,3.48382,27.58946287,8.109568415,3.812271882,9.71748321,11.21535881,17.63708345,0.263157895,2.59848689,16.58299058,1,67.799,0
35741477,-0.323787,5.64002856,47.56,12.13262868,5.316788604,12.94912526,4,4,3.3267,19.12094366,7.551869947,3.978742829,14.79051451,6.544756406,6.544756406,0.352941176,2.679870462,13.63907071,1,58.233,0
1527130,-0.268293,5.097170907,39.08,12.78328495,9.551078169,12.78328495,4,4,3.7078,16.66087571,7.216438038,3.642509397,14.62075121,13.59242839,13.59242839,0.166666667,2.414452054,14.1983737,0,35.538,0
202525,2.027038,7.802672803,101.21,17.71538193,14.86786677,18.47131087,7,7,4.705,33.22698264,10.49129137,5.523615905,15.95036581,4.794537184,41.50225975,0.25,4.039344542,21.76960714,2,100.476,0
16744002,0.349871,3.489499097,56.15,9.760096641,15.03117477,9.760096641,5,5,1.6927,22.06513986,5.424865047,2.285134307,0.0,4.837588584,5.687386275,0.166666667,1.460475077,12.25228487,1,37.887,0
2059266,0.290553,3.735979147,49.41,10.48732482,4.899909731,10.48732482,4,4,2.127,29.803782,5.749891388,2.502874048,10.21669833,4.794537184,31.26408778,0.384615385,1.592795626,13.22596306,2,40.558,0
43245209,0.209601,4.314156102,55.12,10.15314828,9.780484743,10.15314828,4,4,2.7828,20.85631743,5.982759567,3.023472882,5.106527395,6.544756406,5.386224214,0.066666667,2.17655013,11.46926413,0,38.903,0
29627143,-0.322211,3.643856825,55.56,8.779502851,4.899909731,9.535431797,4,4,1.3946,37.1103662,5.103227987,2.521847397,15.37044016,4.736862954,18.77689909,0.363636364,1.641587823,11.23211375,1,31.698,0
157063,1.513733,8.047567636,119.23,17.19544267,15.28474565,17.19544267,8,8,1.696,47.58267766,10.52170283,5.849290549,21.10410764,21.36721223,38.41802636,0.454545455,3.909789841,21.1730685,2,128.071,0
50301971,1.13246,6.626290158,75.42,14.79865233,19.81144332,14.79865233,7,7,2.5418,38.80813586,9.045287343,4.967064836,10.21669833,11.21535881,24.69480513,0.368421053,3.325927375,16.50531037,1,53.552,0
24889188,1.478796,8.75380628,79.47,17.65719255,9.883888252,17.65719255,6,6,3.78514,40.26487655,10.59431463,6.417964975,14.62075121,0.0,54.15782754,0.32,4.699680865,19.54740555,1,112.781,0
49970070,-0.227366,3.064259962,55.63,8.58981929,19.74844179,8.58981929,5,5,1.3051,19.74844179,4.914533525,2.097439652,5.316788604,13.08951281,25.13528712,0.3,1.354959412,9.637630285,0,13.218,0
6892467,0.605102,5.113131685,84.95,13.29238149,20.62413381,15.63430698,7,7,3.8153,27.73393135,7.364291295,3.381630493,14.79051451,13.15163837,11.56738972,0.1875,2.169309747,17.50133973,0,37.893,0
3565214,1.11066,6.751691308,69.72,15.02243127,9.799819462,15.02243127,6,6,2.9647,46.77664707,8.361828251,4.712553929,10.21669833,9.589074368,18.29850975,0.25,2.915112119,17.66592169,4,110.973,0
43375385,-0.223715,5.30875088,56.13,11.03401111,5.316788604,11.78994005,4,4,2.07738,25.54144895,6.131006007,3.294306975,10.21669833,10.20952765,28.23321796,0.428571429,2.596062306,13.69589282,1,64.582,0
1545904,0.224527,7.041938335,75.71,16.09038486,5.316788604,16.90688145,6,6,2.9707,40.27714067,9.421438592,4.972217831,10.05365156,16.44411278,12.1082079,0.227272727,3.549910136,19.26485819,1,75.376,1
30231738,-0.100466,6.35002711,63.91,14.1766168,25.10716467,14.1766168,6,6,2.7635,44.10385721,8.608897874,4.453815622,4.899909731,6.544756406,24.2164158,0.263157895,3.072166829,16.38230542,1,39.221,0
82702441,-0.730197,7.387245387,71.84,13.51747379,25.62744705,13.51747379,6,6,1.3412,38.52365648,7.659041458,3.883824223,10.63357721,11.33929359,30.24027211,0.8,3.674209221,15.94946242,1,33.942,0
43280049,1.092926,9.105812749,61.44,18.15781803,10.21669833,18.15781803,5,5,3.81702,40.88163251,11.00620712,6.666770247,10.63357721,16.00989599,24.19188956,0.44,5.170767139,21.50009218,2,128.357,0
3409017,-0.247814,5.873104532,60.45,13.69653801,10.30076712,13.69653801,5,5,2.9785,30.64967859,8.320110825,4.136876792,14.79051451,6.420821623,11.93098062,0.2,2.846693976,15.44784255,1,53.383,0
44505466,1.576443,7.858711638,52.65,14.6437989,15.11660807,14.6437989,5,5,1.7681,59.37397063,9.322415254,5.83349312,10.21669833,9.589074368,39.14460365,0.888888889,4.232240228,16.74714903,2,66.404,0
41949940,-0.169533,3.598448692,43.84,9.065635587,9.780484743,9.065635587,3,3,2.32532,9.780484743,5.120773195,2.579714494,5.733667477,6.420821623,0.0,0.25,1.748980099,9.772438772,0,25.744,0
36334458,1.618257,6.305820188,52.65,14.65815305,4.899909731,14.65815305,5,5,3.1273,36.85145398,8.564289816,4.387545697,15.11660807,11.33929359,42.99331488,0.3,3.01500712,17.17239427,2,96.144,0
23998653,-0.212953,5.015346855,41.99,12.06812217,4.983978521,12.06812217,3,3,3.9247,10.89115825,7.159679513,3.418795022,5.316788604,6.420821623,11.76029506,0.052631579,2.346875252,14.01656691,1,34.355,0
42964650,-0.165145,3.569577955,22.12,9.458796711,4.983978521,10.27529329,2,2,3.54312,12.09377606,5.021937046,2.292227759,4.736862954,11.34374492,17.55039623,0.25,1.565354077,12.13550978,0,76.516,0
227979416,1.372406,8.420043768,59.97,18.28632652,10.21669833,19.04225546,6,6,5.2467,54.91003965,10.76402207,5.501982841,20.43339667,0.0,29.71743845,0.391304348,4.090722085,23.22600406,2,148.245,0
30765753,-0.171541,4.576815445,47.78,11.10846302,14.76446326,11.10846302,4,4,2.4927,14.76446326,6.452566657,3.088307353,0.0,6.544756406,24.0235057,0.0625,1.997938746,13.17643349,0,36.907,0
44845158,0.170311,7.85280757,47.36,18.00827515,14.4509879,18.00827515,5,5,5.09542,34.01272158,10.42032781,5.735151553,14.20387233,4.794537184,18.31470451,0.28,4.008916548,20.84632101,1,88.898,0
31981926,1.774739,6.297963632,67.23,14.11308763,19.7677765,14.11308763,6,6,1.9997,45.89961658,8.363443723,4.503835541,10.21669833,4.794537184,32.24539269,0.388888889,3.050950701,17.13371437,2,78.837,0
222782930,-0.076474,5.64344488,68.96,11.57526496,14.86786677,11.57526496,5,5,1.4654,28.46029516,7.143565949,3.883357416,9.883888252,6.544756406,18.30505147,0.714285714,2.923327457,14.05767209,0,22.642,0
36330868,0.351123,4.542518843,75.43,11.78232445,5.316788604,12.59882103,5,5,1.9309,18.48305065,6.515303083,2.901853761,10.63357721,11.33929359,16.12798496,0.125,1.971812773,15.6058643,3,60.486,0
13477850,-0.605522,4.563754045,77.0,12.16024379,15.18134214,12.97674037,6,6,2.9096,28.19831941,6.778549708,3.118763634,4.736862954,6.420821623,5.386224214,0.2,1.965246692,14.39947951,1,42.989,0
36355642,0.16783,5.999785411,40.62,13.83673173,9.799819462,13.83673173,4,4,2.9361,47.79320454,8.0577385,4.389258593,9.799819462,4.794537184,33.10276282,0.263157895,2.905228917,17.07570238,2,87.451,0
82709621,1.966511,6.430053281,92.67,15.13031067,25.06523039,15.13031067,7,7,2.0268,25.65562151,8.981304632,4.459852092,10.30076712,24.30487162,24.20073298,0.142857143,3.101115285,17.66275782,1,101.007,0
48247166,-0.232247,4.051529078,58.12,9.603260228,15.51415222,9.603260228,5,5,0.8249,36.24172814,5.507537207,3.093954644,10.21669833,0.0,20.13718479,0.545454545,1.723568269,10.85419633,1,19.914,0
313519451,1.830458,6.886966741,108.7,17.10077693,24.22006282,18.67320245,9,9,2.15642,60.41310771,9.181423481,4.429059183,10.63357721,14.81782834,45.73841254,0.315789474,3.009689741,22.00552628,1,95.119,0
260568164,-0.127049,3.585725065,67.93,9.661204288,14.95193556,10.47770087,5,5,1.671,29.04727953,5.067281803,1.972729926,10.63357721,0.0,18.99082744,0.181818182,1.200584908,11.65915829,0,19.331,0
11479585,0.34764,7.114099975,100.51,16.24335915,10.63357721,16.24335915,7,7,3.96307,23.62315074,8.85200684,3.518161423,14.79051451,22.62536428,12.1082079,0.285714286,2.21110319,20.95581109,2,71.827,0
31416879,-0.157039,3.011052978,54.5,7.760676982,14.76446326,7.760676982,4,4,1.33718,14.76446326,4.303199622,1.98108686,0.0,6.544756406,5.563451492,0.1,1.233992581,9.339486519,0,29.284,0
33665609,-0.282149,3.902231193,35.53,10.64416123,0.0,11.40009017,3,3,3.5882,20.00284003,5.67725233,2.759729608,9.473725908,0.0,16.65245187,0.133333333,1.742867684,13.43209877,0,43.289,0
31239684,0.162958,5.721564695,50.68,13.48680766,14.76446326,14.2427366,4,4,4.6871,14.76446326,7.906058137,4.077280341,0.0,0.0,22.97977195,0.0,2.821016244,16.2971873,0,57.094,0
31205261,-0.129125,4.127766837,41.99,10.15642679,4.983978521,10.15642679,3,3,3.28182,10.89115825,5.862615408,2.722556304,5.316788604,4.794537184,18.00388941,0.285714286,1.862694355,11.58146291,1,42.067,0
30270890,-0.171569,3.777369769,59.15,8.050853985,10.14064178,8.050853985,4,4,2.3196,15.24716917,4.957664443,2.49383107,9.629622332,0.0,11.48135754,0.272727273,1.45906259,8.466904018,0,11.477,0
49995595,0.969913,4.902797003,72.7,12.40097608,25.52404354,13.15690503,6,6,2.4014,33.16210665,7.008818608,3.30783042,5.316788604,6.544756406,18.17457497,0.125,2.179143469,15.17667884,1,38.494,0
25831727,0.099821,6.806566813,94.91,17.96868436,9.780484743,17.96868436,8,8,2.9075,42.79086766,9.659415136,4.864561301,14.21058886,22.49697817,5.711685003,0.260869565,3.133032334,21.88829909,0,93.238,0
147155,1.522262,8.692154514,85.08,18.41733105,10.30076712,18.41733105,5,5,4.34934,23.34309439,11.12241349,6.317394438,11.05045608,11.21535881,24.57741207,0.48,4.39252612,22.91476064,2,71.827,0
44689552,2.251464,9.595003078,136.63,20.91480261,30.40135371,22.48722814,11,11,1.2896,83.16794943,12.02926692,6.564839231,25.75018527,27.34918958,56.63941604,0.5,4.599485909,26.95848386,4,163.247,0
313516892,-0.170444,5.538193305,43.6,12.84681412,19.51903521,12.84681412,4,4,3.85002,19.51903521,7.579054714,3.932304812,4.567099648,6.544756406,36.08496283,0.105263158,2.858917782,13.63907071,0,36.083,0
82700885,1.850012,6.390813909,78.01,14.35949474,25.06523039,14.35949474,7,7,1.93214,57.15143574,8.396540959,4.643750677,9.799819462,0.0,42.82262932,0.333333333,3.350532773,15.56088926,1,47.315,0
46041909,-0.553463,6.961496723,51.91,14.52743604,4.899909731,14.52743604,5,5,4.27472,23.6418726,8.869472433,4.924855328,18.79078658,6.544756406,23.53627294,0.285714286,3.463876186,15.31628992,1,66.44,0
43571967,0.628549,6.314388495,59.73,14.64357163,24.50301373,15.46006821,6,6,3.31592,37.59252654,8.779871897,4.554157508,9.467009379,12.96557803,42.75403429,0.444444444,3.155151732,16.20264961,0,30.382,0
1296389,0.190366,3.758150228,61.96,9.125897658,4.983978521,9.125897658,4,4,1.79492,10.89115825,4.973632431,2.284834552,10.30076712,4.794537184,35.27434347,0.166666667,1.661028283,10.41889555,1,39.202,0
19996324,-0.136385,5.143034306,47.56,11.39214171,5.316788604,12.20863829,4,4,2.6087,30.91563809,7.129280963,3.603853862,14.79051451,4.794537184,10.9373243,0.533333333,2.601833594,13.61518929,1,50.817,0
177369616,-0.140182,5.464537653,57.01,12.02801638,14.53505669,12.02801638,5,5,2.1648,21.14193865,7.348984601,3.951367962,4.736862954,12.96557803,12.39368714,0.235294118,2.824911849,13.00648133,0,41.696,0
35754185,-0.122378,5.817897469,41.49,13.41228114,14.86786677,13.41228114,5,5,2.1095,42.61776469,7.524728474,4.085679817,14.53668242,19.51033443,38.66621432,0.411764706,2.909791157,14.78299077,0,24.375,0
3669743,1.108458,3.882183592,80.91,10.48059922,15.35402687,11.2970958,6,6,1.88654,21.2612066,5.637658113,2.534201322,9.839883541,17.63618043,5.563451492,0.454545455,1.525280667,12.69057897,1,47.178,0
48299012,0.531615,6.225914582,59.81,13.11976809,20.31065844,13.11976809,5,5,2.5953,20.90104957,7.89419791,4.263680304,5.316788604,17.76011521,6.196843572,0.470588235,3.030802369,14.75420736,1,57.177,0
43964901,1.096035,6.646493358,78.09,15.46720342,14.86786677,16.22313237,6,6,3.26384,34.36747489,8.563270839,4.439412612,10.30076712,11.33929359,10.71001959,0.25,2.876469985,19.07245587,1,78.32,0
45649160,-0.19329,6.098543973,45.4,13.72168222,10.14064178,13.72168222,5,5,3.1168,30.27782657,8.199323257,4.379600578,14.3229144,12.96557803,20.13718479,0.263157895,3.097564124,14.75216246,0,33.537,0
45903948,0.992138,6.900153998,99.12,17.82510675,25.25270269,18.64160333,8,8,3.91772,40.0626889,9.767767831,4.7084042,14.79051451,6.544756406,41.29434004,0.173913043,3.155084913,21.38464106,1,72.424,0
13509338,-0.13189,5.604094273,81.81,13.60745738,19.79037606,14.42395396,7,7,2.05446,25.69755579,7.398718586,3.589139223,5.316788604,11.33929359,5.687386275,0.25,2.594302725,16.12956747,1,96.02,0
45657759,-0.137266,6.835295479,71.01,13.57160629,15.18134214,14.38810287,6,6,3.346,34.17803468,8.527196555,5.267086586,4.899909731,0.0,19.28635638,0.529411765,3.944814961,15.504358,1,43.312,0
82741753,1.429111,7.94123665,52.65,16.79598125,15.11660807,16.79598125,5,5,3.9625,47.41422375,10.69666011,6.000082797,15.11660807,4.794537184,19.63426922,0.416666667,4.448050055,19.49442898,3,126.023,0
23816897,1.367693,7.388597508,62.63,15.52016055,29.86173661,15.52016055,6,6,3.19724,42.95124942,9.359621218,5.18297455,4.983978521,13.08951281,24.84980788,0.45,3.613705348,16.96952987,0,37.672,0
29703166,-0.871824,5.594948348,51.45,14.06139657,14.36865165,14.87789315,5,5,4.90852,20.97553361,8.138289617,3.867621598,10.05365156,0.0,17.26429262,0.157894737,2.786666945,15.65514288,0,41.309,0
44498594,0.945804,6.150125177,56.41,13.99501634,14.78379798,13.99501634,5,5,2.305,52.77718307,8.398846936,4.517109301,14.78379798,16.00989599,50.91144044,0.368421053,3.042633339,16.30314343,2,56.738,0
29665944,-0.196207,5.538945913,55.13,12.93491857,4.983978521,12.93491857,4,4,3.93426,10.89115825,7.237563558,3.959989901,9.733939541,11.21535881,17.14651928,0.222222222,2.491049173,14.32284807,1,62.549,0
48955399,0.42372,9.371549077,43.86,17.97776384,14.69972919,17.97776384,5,5,3.1028,65.78262709,11.39769595,6.818993056,9.799819462,16.13383077,57.64910693,0.666666667,4.586024016,20.39511204,2,36.031,0
49942032,0.400219,5.711235112,48.29,12.51785395,4.899909731,12.51785395,4,4,2.85158,37.18290174,7.241008457,3.54952342,14.95356129,0.0,6.041840829,0.5625,2.441868121,14.67438108,0,48.915,0
31417877,0.0175,4.241770365,55.12,8.940123521,9.780484743,8.940123521,4,4,2.166,20.85631743,5.450597076,3.079635579,5.106527395,7.047671983,19.1624216,0.636363636,2.34800848,10.20639785,0,26.001,0
151211,-0.180718,8.15958124,42.43,16.77103723,9.883888252,16.77103723,4,4,4.5772,35.99037833,10.60260686,6.301920385,9.636772685,11.21535881,42.73400252,0.5,4.603086093,18.97812927,1,51.634,0
16219171,1.75093,7.715337564,102.16,18.27808544,15.28474565,19.09458202,7,7,4.25734,24.29293376,10.34952794,5.169403303,9.733939541,22.13486315,30.06534653,0.16,3.245625083,22.41522787,1,106.588,0
49920814,-0.123981,4.442375283,63.84,11.07579801,15.1246203,11.07579801,5,5,3.05212,15.1246203,6.346407426,2.893163143,9.839883541,6.544756406,18.93844355,0.133333333,1.940923772,12.34924601,0,25.005,0
36648529,-0.033353,5.722498681,48.47,13.31247343,9.883888252,14.12897001,5,5,2.6824,48.01193443,7.98251533,4.1887858,10.21669833,4.794537184,43.44331824,0.411764706,2.822114317,15.95608769,1,65.281,0
36925778,-0.204918,5.96805775,75.36,12.94146962,20.02453003,12.94146962,7,7,1.3058,52.11073538,8.113938756,4.554619877,14.3229144,12.84164325,50.55698588,0.5,3.266635654,14.17131785,1,39.566,0
415648,1.347493,6.270069976,48.65,13.17679894,14.59805822,13.17679894,5,5,2.9008,34.41870412,8.484919085,4.680681331,9.473725908,17.5785062,30.76148854,0.647058824,3.505557292,14.00305232,0,20.553,0
20689377,0.09348,6.912361787,47.09,15.65276812,19.664373,15.65276812,5,5,4.10254,25.70621382,8.670252477,4.384858911,4.417150937,20.13718479,43.50277218,0.4,2.877747904,17.42391434,0,39.164,0
194299,0.486973,7.614342342,94.22,16.96854952,23.79177412,17.7850461,8,8,2.6949,59.39442788,9.859086224,5.512993717,5.316788604,16.75408558,50.90489872,0.4,3.713189519,20.7022578,0,68.719,0
299994993,1.13137,6.388924501,40.8,13.5358722,0.0,13.5358722,5,5,3.4281,13.58588461,8.16495928,5.027817522,18.94745182,7.047671983,5.386224214,0.15,3.910298179,13.12262691,0,49.129,0
53815325,-0.365292,4.769941331,59.21,11.75430209,30.15414472,12.57079867,6,6,1.7434,49.49942672,6.718209396,3.063343639,4.899909731,6.544756406,18.84236642,0.285714286,1.990451082,13.96874655,0,25.113,0
36962175,0.405408,6.549214021,76.46,13.62686359,14.68039447,13.62686359,7,7,2.1482,44.86846232,7.56248121,3.398338878,10.05365156,16.57907212,25.85563903,0.666666667,2.434497055,16.32274793,2,88.789,0
324056965,1.04078,7.497315486,89.27,17.02405214,14.76446326,17.02405214,7,7,4.1809,37.98610316,9.588940967,4.380759582,15.16017895,6.544756406,24.19419126,0.380952381,2.864755457,21.63438329,1,97.141,0
50614392,-0.134166,6.266179616,50.6,14.61270747,14.68039447,14.61270747,6,6,1.8492,53.87639737,8.403705774,4.458675249,9.636772685,18.26303079,26.33402837,0.444444444,3.10564985,17.4142373,1,46.543,0
324054153,0.886929,8.941323928,87.89,18.4624494,24.48194647,18.4624494,9,9,2.4772,75.13940379,10.87062485,5.870922199,14.95356129,6.420821623,50.55698588,0.454545455,4.34768161,21.50281386,1,118.465,0
44440551,-0.024086,4.934031832,43.85,11.52339177,14.53505669,11.52339177,4,4,3.98892,14.53505669,6.750470721,3.628046772,4.417150937,0.0,23.97675493,0.058823529,2.612067663,11.9063292,0,30.428,0
316140284,1.710587,7.920463373,53.51,16.89754468,14.78379798,16.89754468,5,5,3.41362,39.68767025,10.25314041,6.253819515,9.799819462,22.5546524,38.44877798,0.434782609,4.79692566,19.55184723,2,124.553,0
48793753,1.635907,6.302199407,69.56,13.48081508,14.86786677,13.48081508,6,6,1.6333,52.06059952,8.381940964,4.83288566,14.90634686,12.84164325,42.9998566,0.388888889,3.522717563,14.93054022,1,41.788,0
18813553,-0.224915,3.627920721,41.99,9.359949497,10.30076712,10.11587844,3,3,2.8041,10.89115825,5.297710093,2.331969686,5.316788604,6.544756406,6.196843572,0.076923077,1.442378815,12.51518953,1,33.249,0
131239,0.991696,7.863997614,58.12,17.31485462,14.86786677,18.07078357,5,5,5.26982,33.86455931,10.35487521,5.448825643,10.21669833,11.21535881,47.52611606,0.291666667,3.903233338,21.24999072,1,86.845,0
177471383,0.241698,7.197560362,35.58,14.01713877,15.11660807,14.01713877,4,4,3.014,49.05763158,8.469119145,5.483229695,15.11660807,0.0,13.08951281,0.611111111,3.720736278,16.24527422,2,60.56,0
49424108,2.112231,8.337616048,140.13,20.33458345,25.06523039,21.90700897,11,11,3.9084,60.2116428,10.85710245,4.896443315,15.37044016,14.76015411,47.1716615,0.363636364,3.227519234,27.14273563,1,173.392,0
36436988,-0.237265,5.658217446,46.84,13.18505297,19.74844179,14.00154955,5,5,3.1026,26.00421097,7.627180718,4.107972735,4.899909731,19.63426922,18.30505147,0.235294118,2.874215083,15.13729512,0,43.63,0
32402718,-0.229488,4.227423202,41.57,10.09057961,15.18134214,10.09057961,3,3,3.44712,15.18134214,5.856345785,3.031486159,0.0,0.0,29.7174337,0.066666667,2.007810689,10.71629745,0,18.747,0
53747118,-0.173384,5.100585917,42.01,12.87832061,9.799819462,12.87832061,5,5,1.6282,61.64454515,7.522942319,3.628597512,14.37363564,4.794537184,39.64751923,0.5625,2.377726397,15.63530712,1,20.453,0
49948742,-0.237487,5.307592211,47.48,11.46969216,9.967957042,11.46969216,5,5,2.0247,41.87228459,7.150389487,4.007025647,14.37363564,4.736862954,19.15587988,0.714285714,3.091870791,12.66258162,0,24.839,0
