ID,activity,rdMD_167,rdMD_123,rdMD_97,rdMD_68,rdMD_2,rdMD_70,rdMD_171,rdMD_166,rdMD_52,rdMD_76,rdMD_245,rdMD_18,rdMD_254,rdMD_305,rdMD_229,rdMD_9,rdMD_270,rdMD_253,rdMD_301,rdMD_168
152135,0.161368,5.882,3.6934,8,21.62423104,0.263157895,40.99386792,5.568,5.944,41.48427523,11.25737949,-0.467,-2.22,0.035,1.003,-0.277,3,0.972,-0.09,1.03,5.89
29627143,1.581495,5.052,1.3946,3,23.19550589,0.363636364,37.1103662,3.886,4.887,18.77689909,0.0,-0.146,-1.26,-0.098,0.769,-0.175,1,0.747,-0.247,1.104,5.133
49954298,1.802158,5.3,1.5162,0,17.84547397,0.833333333,66.03225183,4.546,5.154,18.50450328,0.0,-0.225,-1.63,0.245,0.656,-0.257,0,0.593,-0.31,1.275,5.298
Z57841791,1.650987,5.359,2.4322,8,16.94058116,0.176470588,15.4582579,4.962,5.533,7.047671983,11.03340144,-0.166,-2.62,0.116,1.258,-0.184,3,0.722,-0.206,1.143,5.341
2495613,-0.769551,5.702,4.2045,13,16.41962565,0.0,19.81144332,5.784,5.726,16.33589992,39.26165705,0.13,-3.47,0.029,1.235,0.171,5,1.017,0.246,0.691,5.835
30713459,1.788946,4.639,0.7711,0,11.81435946,0.818181818,36.34853841,3.664,4.582,19.51033443,0.0,-0.212,-1.06,0.061,1.018,-0.248,0,0.727,-0.306,1.253,4.399
1536313,1.602819,5.553,3.2183,6,6.076020107,0.176470588,13.33769871,4.64,5.557,13.08951281,6.076020107,-0.14,-2.26,0.067,1.309,-0.143,2,0.788,-0.14,1.011,4.963
106663882,1.729974,5.404,1.9353,5,22.75844394,0.4,44.38746309,4.868,5.373,24.82528164,11.03340144,-0.294,-2.37,0.132,0.724,-0.318,2,0.75,-0.343,1.264,5.406
235805596,1.660391,4.968,1.7777,3,0.0,0.777777778,45.0222419,3.784,4.883,37.0335328,0.0,-0.025,-1.2,-0.113,0.542,-0.011,1,0.896,0.032,0.974,4.502
320548501,-0.187087,5.76,4.0252,6,15.71067743,0.294117647,14.96255339,5.021,5.671,6.544756406,0.0,-0.766,-1.81,0.48,1.056,-0.598,2,1.359,-0.395,1.367,5.832
139133,1.376577,5.722,5.27682,8,23.15114534,0.333333333,48.7990357,5.863,5.674,32.06200397,11.12690298,-0.02,-2.92,0.265,0.658,-0.06,3,1.259,-0.111,1.137,5.704
25743157,1.305351,6.061,4.192,11,17.50811962,0.142857143,30.91568828,5.936,5.993,22.57035792,11.38785599,-0.038,-3.52,-0.007,0.834,-0.06,4,0.673,-0.111,0.879,5.847
31507575,1.974822,6.251,3.8288,11,44.1976672,0.19047619,46.76367963,6.152,6.518,54.2062453,10.90292493,-0.346,-4.07,0.378,1.104,-0.326,4,0.639,-0.218,0.975,6.431
2756231,-0.070581,5.718,3.12362,8,22.88892045,0.066666667,15.87513677,5.171,5.715,5.563451492,11.03340144,-0.132,-2.62,0.517,1.623,-0.147,3,0.546,-0.166,1.001,5.617
32429346,1.207634,5.032,1.83084,5,11.60093989,0.2,14.76446326,0.0,5.158,0.0,5.687386275,0.01,-1.55,0.298,1.25,0.013,2,0.684,-0.019,0.978,4.924
25726407,1.511081,5.994,4.14538,9,0.0,0.28,22.55652219,5.569,5.9,49.42067822,11.12690298,-0.082,-3.23,-0.023,0.734,-0.099,3,0.659,-0.089,0.784,5.714
35986106,1.549984,5.472,3.95464,11,22.79960349,0.260869565,32.67067358,5.407,5.748,12.61112347,11.03340144,-0.242,-3.61,0.245,0.704,-0.248,4,0.983,-0.246,1.143,5.277
171697218,1.652053,5.374,2.52412,6,5.907179729,0.434782609,54.36270081,5.161,5.673,33.10276282,0.0,-0.162,-2.57,-0.1,0.966,-0.177,2,1.079,-0.199,1.126,5.075
552358,1.556303,5.401,3.21148,7,22.49844143,0.4,41.46943964,4.907,5.223,13.08951281,16.68057866,-0.241,-2.58,0.094,1.0,-0.241,3,0.825,-0.241,1.179,5.499
43495449,-0.69897,5.908,2.0317,11,16.98174072,0.142857143,26.06379162,5.465,5.871,19.28635638,16.72078771,-0.207,-3.74,0.548,1.416,-0.234,4,0.436,-0.269,1.207,6.195
36264533,1.677607,5.217,1.5869,5,5.907179729,0.4,26.98699282,4.723,5.296,38.3248432,0.0,-0.239,-2.17,-0.062,0.879,-0.261,2,0.846,-0.285,1.207,5.154
48304378,1.266937,4.519,2.59302,5,0.0,0.538461538,14.76446326,3.882,4.924,24.22295752,0.0,-0.208,-1.78,-0.124,0.643,-0.182,2,1.1,-0.091,1.076,4.238
42657149,-0.180456,5.18,3.34932,7,28.52250378,0.375,27.17812187,4.482,5.338,17.51873084,10.90292493,-0.258,-2.3,0.475,1.444,-0.258,2,0.695,-0.258,1.141,5.186
49297123,1.557868,5.577,3.58546,6,11.594566,0.388888889,21.97910316,4.857,5.447,23.52059013,0.0,-0.163,-2.43,-0.063,0.592,-0.176,2,1.015,-0.186,1.045,5.289
11000834,0.816904,5.943,3.84,8,22.65547517,0.157894737,22.92653185,5.775,5.791,16.46637642,10.90292493,-0.093,-2.95,-0.105,0.847,-0.107,3,0.766,-0.089,0.756,5.575
19162470,1.624591,5.166,2.8393,3,5.907179729,0.588235294,25.16278449,4.582,5.174,6.041840829,0.0,-0.133,-1.71,-0.023,1.229,-0.138,1,1.0,-0.141,0.96,5.181
4758327,1.57565,6.104,3.6546,11,22.71728439,0.086956522,29.88785079,6.042,6.029,24.03918852,22.16030442,-0.114,-3.93,0.023,0.82,-0.126,4,0.8,-0.141,0.971,6.031
429276,1.642465,5.367,1.9227,5,17.07105767,0.722222222,48.85842915,4.694,5.238,30.96716573,11.16387794,-0.066,-2.25,0.096,1.135,-0.056,2,0.704,-0.024,1.004,5.284
29640121,1.813314,5.745,3.1929,8,17.50811962,0.117647059,32.38981813,5.467,5.666,37.20559242,5.817862778,-0.195,-2.66,0.223,1.08,-0.237,3,0.704,-0.323,1.32,5.558
32007466,1.5989,5.217,2.30044,5,5.907179729,0.4375,20.67164299,4.291,5.314,24.35343402,5.817862778,-0.032,-2.17,-0.093,0.831,-0.025,2,0.902,-0.006,0.945,5.136
9760971,1.736954,5.716,2.7012,8,16.94058116,0.263157895,46.66144437,5.663,5.67,18.6529643,22.42125742,-0.187,-2.73,-0.081,0.707,-0.216,3,0.776,-0.187,0.938,5.391
5662916,1.50188,5.273,3.9352,7,21.80584986,0.4,28.36419067,4.531,5.276,33.88953152,21.80584986,-0.104,-1.84,-0.197,0.104,-0.117,3,0.772,-0.137,1.105,5.193
49152821,1.61066,5.746,3.7329,6,17.68780607,0.363636364,49.0472216,5.322,5.732,25.82457107,0.0,-0.196,-2.86,0.326,0.997,-0.221,2,0.446,-0.255,1.258,5.658
35771333,1.776774,5.845,3.594,6,11.81435946,0.3,29.803782,4.692,5.581,24.2164158,0.0,-0.103,-2.82,0.116,0.765,-0.114,2,0.874,-0.128,0.943,5.64
315276693,1.660865,5.944,4.12428,9,17.19263533,0.25,50.2203834,5.61,5.856,44.12962254,11.12690298,-0.233,-3.56,-0.046,0.979,-0.24,3,0.875,-0.241,1.194,5.844
32106376,1.199481,5.101,1.92974,7,29.26458118,0.4,41.94234927,5.063,5.491,23.01767455,5.777653724,0.036,-2.42,0.01,0.827,-0.005,3,0.586,-0.036,0.977,5.263
49863827,1.601517,5.762,3.7923,11,16.85126421,0.227272727,32.8379546,5.431,5.763,12.1082079,22.29078092,-0.092,-3.45,0.051,0.995,-0.083,4,1.132,-0.061,0.944,5.72
15211082,1.542825,4.984,2.06602,3,17.56387129,0.333333333,23.52776882,2.303,4.842,13.46849361,0.0,-0.121,-1.84,0.096,1.302,-0.146,1,0.584,-0.205,1.105,5.078
43370379,1.600101,4.821,2.57378,5,27.37126929,0.416666667,22.55455428,4.395,4.696,12.58659724,10.21662063,-0.036,-1.67,0.086,0.602,-0.121,2,1.083,-0.198,1.053,4.9
300067076,1.330414,5.82,5.8762,6,21.71318884,0.347826087,37.42722144,4.897,5.608,22.64729448,0.0,-0.036,-1.98,-0.094,1.264,-0.056,2,0.773,-0.081,0.774,5.889
1542057,-1.0,5.601,2.2846,10,22.23748843,0.066666667,25.25423499,5.293,5.556,17.31720483,16.41962565,0.458,-3.02,0.336,1.264,0.458,4,0.636,0.458,0.486,5.555
316762184,-0.537602,5.945,4.5572,8,34.8029875,0.157894737,30.20020365,5.598,5.691,33.28037751,11.25737949,-0.018,-2.7,-0.036,1.325,-0.001,3,0.684,0.034,0.842,6.032
31835550,1.627161,5.14,2.0363,3,17.50174573,0.466666667,36.41066397,4.802,5.415,31.76700335,0.0,-0.198,-2.04,-0.029,1.262,-0.222,1,0.912,-0.259,1.189,5.218
338364,1.816241,5.477,3.1999,7,28.14689054,0.35,35.75620598,5.398,5.523,49.69993208,10.90292493,-0.018,-2.15,0.023,0.851,-0.052,3,0.991,-0.088,0.88,5.627
3409017,0.985426,5.867,2.9785,8,16.81010466,0.2,30.64967859,5.344,5.723,11.93098062,10.90292493,-0.14,-3.08,-0.081,1.326,-0.148,3,0.966,-0.153,0.987,5.54
197589,1.836166,5.609,3.0758,8,22.75844394,0.416666667,63.38271678,5.444,5.546,36.80955475,22.42125742,-0.203,-3.06,0.145,1.312,-0.218,3,0.733,-0.233,1.145,5.464
24497238,1.624179,4.958,2.2642,3,5.907179729,0.533333333,19.24487844,4.629,5.233,12.46266245,0.0,-0.146,-1.71,0.186,1.126,-0.152,1,0.709,-0.156,0.97,4.746
3368117,0.771587,5.539,2.26708,5,22.24504758,0.0,10.89115825,4.949,5.356,6.196843572,0.0,-0.002,-2.19,-0.099,1.188,-0.048,2,1.071,-0.107,0.877,5.43
49964732,1.558709,4.911,2.51322,5,5.948339281,0.428571429,21.30921967,4.571,5.112,19.00741886,0.0,-0.019,-1.84,0.476,1.446,-0.019,2,0.607,-0.019,1.007,4.544
43272847,1.167613,4.981,4.07534,5,5.687386275,0.470588235,16.74212002,4.031,5.113,29.91034379,0.0,0.214,-1.77,-0.202,0.887,0.214,2,1.197,0.214,0.71,4.585
36260547,1.737034,5.149,3.65108,5,10.90292493,0.470588235,29.51815747,4.094,5.058,23.52059013,10.90292493,-0.144,-1.79,-0.108,0.745,-0.144,2,0.899,-0.144,1.016,4.857
1185031,-0.823909,5.479,1.76682,8,22.79960349,0.388888889,25.23003387,5.101,5.388,32.36932748,11.16387794,-0.338,-2.83,0.446,1.167,-0.38,3,0.498,-0.432,1.472,5.625
901986,1.469233,5.757,4.7774,9,11.74279952,0.4,42.80576831,5.243,5.657,11.98427311,22.51475897,0.221,-3.35,0.303,1.104,0.251,3,0.608,0.297,0.634,5.86
526139,1.535167,4.336,0.3533,0,12.0004198,0.777777778,42.13564956,3.611,4.832,13.08951281,0.0,-0.371,-1.26,0.133,0.037,-0.415,0,0.793,-0.477,1.416,4.449
29781681,0.585461,6.149,4.5916,10,39.31396948,0.307692308,46.03427768,5.238,6.062,42.30403568,21.80584986,-0.119,-3.09,0.163,1.204,-0.146,4,0.645,-0.201,1.156,5.963
48745653,1.366983,4.405,0.4952,2,5.907179729,0.8,32.15627549,3.068,4.75,11.4568313,0.0,0.128,-1.46,0.085,0.776,0.171,1,0.769,0.246,0.745,4.701
44388898,1.723045,5.498,2.83808,6,0.0,0.315789474,37.30715286,5.014,5.496,19.63426922,0.0,-0.17,-2.35,-0.151,1.304,-0.175,2,1.141,-0.171,1.06,5.037
31384184,1.552668,4.941,1.4497,3,5.907179729,0.533333333,44.09591263,4.172,4.97,26.05509084,0.0,-0.208,-1.55,-0.021,1.13,-0.228,1,0.8,-0.252,1.222,4.393
45755935,1.383815,5.142,2.14334,5,10.02329115,0.285714286,19.24066582,3.998,5.637,23.61999867,5.687386275,-0.696,-1.59,0.107,0.736,-0.543,2,0.379,-0.37,1.337,5.226
36698232,1.542576,5.407,3.0587,9,5.817862778,0.263157895,26.48067049,4.99,5.435,30.92271666,11.38785599,-0.251,-2.82,0.14,0.872,-0.251,3,0.942,-0.251,1.184,5.221
48953611,1.005181,6.293,3.8322,9,32.99262971,0.296296296,58.99634046,6.102,6.123,49.66200607,0.0,-0.517,-3.36,0.106,0.737,-0.403,3,1.243,-0.309,1.334,6.285
31248478,1.579326,5.271,3.97942,7,11.16387794,0.529411765,26.85823933,4.411,5.191,7.109797541,22.74852986,-0.159,-2.08,-0.133,0.989,-0.142,3,1.065,-0.084,1.024,5.059
3035918,1.780533,5.57,3.0936,5,16.81010466,0.55,28.02094399,5.227,5.451,5.538925252,10.90292493,-0.123,-2.17,0.215,1.027,-0.133,2,0.648,-0.142,0.962,5.338
222077,1.321805,4.269,2.5564,5,0.0,0.5,28.18678616,3.945,5.04,11.61183404,0.0,-0.051,-1.55,-0.211,0.734,-0.025,2,1.082,0.036,0.933,4.418
49314549,1.487138,4.978,2.17828,5,0.0,0.230769231,16.93156023,4.801,5.14,18.93844355,0.0,-0.263,-2.12,-0.17,1.088,-0.272,2,1.32,-0.268,1.156,4.611
2171363,1.75161,5.585,2.5802,3,10.02329115,0.666666667,56.9535867,4.59,5.448,19.13135364,0.0,-0.595,-1.11,0.155,1.133,-0.489,1,1.315,-0.384,1.432,5.354
50377896,1.564666,4.507,-1.5416,1,16.92953672,0.888888889,75.87910798,1.946,4.551,14.09534397,0.0,-0.076,-0.34,-0.216,1.353,-0.178,0,1.162,-0.303,1.21,4.063
72973189,1.11059,5.663,3.9273,8,0.0,0.409090909,42.68307152,5.289,5.659,47.30960737,22.38428247,0.059,-2.93,-0.187,1.265,0.096,3,1.029,0.173,0.718,5.719
53880265,1.232488,5.138,2.3823,5,17.36567801,0.65,57.74994892,4.668,5.276,50.17800509,5.516700718,-0.17,-2.31,0.011,0.855,-0.176,2,0.737,-0.178,1.17,5.02
16219171,-0.481486,6.255,4.25734,11,15.74443287,0.16,24.29293376,6.113,6.092,30.06534653,11.45417541,-0.336,-3.78,0.088,1.027,-0.248,4,1.013,-0.175,1.026,6.163
1557473,-0.552842,5.784,4.67929,11,22.99032187,0.142857143,28.98405835,5.648,5.873,23.58532542,16.4598347,-0.045,-3.32,-0.02,1.54,-0.058,4,0.602,0.004,0.943,5.917
49352631,1.748963,4.557,2.4967,0,6.031114512,0.9375,66.92874073,3.909,4.515,38.88987398,0.0,-0.298,-0.81,0.173,0.566,-0.326,0,0.976,-0.363,1.43,4.484
30493324,1.594282,4.658,1.6678,5,0.0,0.615384615,43.77970516,3.864,4.929,19.63426922,11.58465192,-0.302,-1.69,-0.037,0.99,-0.299,2,0.981,-0.272,1.246,4.808
11791483,1.593618,5.451,1.0284,3,17.84547397,0.384615385,39.17402836,5.03,5.247,12.74159998,0.0,-0.262,-2.24,0.267,1.062,-0.309,1,0.569,-0.387,1.363,5.433
36622590,1.63749,4.82,2.46632,3,5.817862778,0.6,35.5599983,3.761,4.742,24.82528164,0.0,-0.24,-1.6,-0.073,0.9,-0.24,1,1.056,-0.24,1.14,5.057
31851010,1.485011,5.113,2.10118,3,11.594566,0.333333333,5.907179729,3.861,5.209,11.60529232,0.0,-0.05,-1.82,0.059,1.073,-0.058,1,0.71,-0.069,0.76,5.122
11841372,1.589838,5.48,0.032,3,17.72153919,0.153846154,35.71096173,5.022,5.338,0.0,0.0,-0.145,-2.61,0.187,0.992,-0.176,1,0.626,-0.234,1.13,5.676
73008556,1.880471,4.685,4.0733,2,0.0,0.882352941,28.64976818,4.39,5.281,31.22221174,0.0,0.014,-1.04,0.108,0.771,0.011,1,0.809,-0.031,0.683,4.576
314102886,1.559188,5.27,0.3907,3,11.87648502,0.272727273,35.24117818,4.733,5.163,6.066367068,0.0,-0.158,-2.24,-0.035,1.118,-0.172,1,0.917,-0.198,1.024,5.13
36912194,1.725912,5.19,2.2779,6,11.72504251,0.421052632,40.40931572,5.105,5.346,38.57271277,0.0,-0.22,-2.43,0.056,1.182,-0.24,2,0.718,-0.263,1.248,4.987
2343133,0.342423,5.09,3.3678,6,17.28832616,0.294117647,36.18546275,4.261,5.334,43.43380162,0.0,-0.11,-1.71,-0.215,1.005,-0.144,2,0.71,-0.227,1.289,4.654
294504,0.779596,5.65,2.9312,8,5.907179729,0.285714286,21.22658973,5.793,5.861,5.538925252,0.0,-0.043,-3.15,0.242,1.389,-0.023,3,0.555,0.045,0.888,5.912
419556,1.786751,5.442,1.82982,7,16.81010466,0.421052632,46.06953249,5.364,5.479,49.69993208,10.90292493,0.08,-2.71,-0.029,0.811,0.082,3,0.866,0.052,0.825,5.601
32048916,1.540204,5.41,1.5203,8,10.90292493,0.357142857,25.13451162,4.732,5.27,5.414990469,10.90292493,0.136,-2.57,0.049,0.852,0.16,3,0.804,0.19,0.762,5.372
25015731,-0.080922,6.182,2.4013,6,27.649288,0.263157895,40.61784347,5.714,5.882,6.544756406,0.0,-0.423,-2.87,0.303,0.959,-0.351,2,1.275,-0.313,1.215,6.114
48836360,0.857332,4.956,4.07278,2,17.24396561,0.666666667,22.89077112,5.106,4.918,12.08368166,0.0,0.0,-1.34,0.085,0.582,-0.023,1,0.909,-0.059,0.844,5.124
32180530,0.623249,5.495,3.09192,5,5.907179729,0.375,17.67072495,4.917,5.426,11.62981856,0.0,0.009,-2.3,-0.14,0.943,0.02,2,1.109,0.027,0.857,5.235
2792914,0.477121,5.051,2.86898,5,16.33786785,0.0,0.0,4.143,5.022,4.877147194,10.44059869,0.006,-1.79,-0.077,0.975,0.028,2,1.357,0.025,0.5,4.735
42961772,1.556182,5.66,3.0129,6,5.687386275,0.142857143,4.983978521,5.224,5.409,6.196843572,0.0,-0.088,-2.41,-0.149,1.012,-0.102,2,0.83,-0.085,0.732,5.224
11971114,-0.585027,5.443,2.8313,10,21.55340651,0.235294118,37.28500952,4.832,5.476,10.44059869,27.4223394,0.147,-2.87,0.274,1.557,0.185,4,1.172,0.235,0.687,5.432
1543632,0.382017,6.06,2.7927,6,29.1584373,0.347826087,62.57927961,5.893,5.846,38.66621432,0.0,-0.222,-3.55,-0.04,0.974,-0.247,2,0.76,-0.287,1.262,5.883
17107056,-0.420216,5.708,4.3553,8,22.50386482,0.3,9.551078169,4.899,5.574,17.98821134,10.90292493,-0.102,-2.33,0.128,0.523,-0.123,3,0.679,-0.171,1.091,5.378
48257421,1.484869,5.145,2.66038,6,0.0,0.285714286,15.18134214,4.682,5.165,6.196843572,0.0,-0.041,-2.48,-0.137,1.057,-0.015,2,1.19,0.039,0.812,5.129
1296389,1.587711,5.421,1.79492,5,22.49749094,0.166666667,10.89115825,4.918,5.541,35.27434347,10.90292493,-0.103,-2.1,-0.148,0.614,-0.123,2,0.807,-0.157,0.967,5.436
48806523,1.714916,5.147,3.04012,7,28.31852659,0.411764706,46.03087092,4.472,5.28,37.60092922,11.03340144,-0.081,-1.92,0.111,0.71,-0.191,3,0.937,-0.27,1.252,4.782
44426195,1.664078,5.489,3.62144,7,33.73964138,0.35,40.59298897,4.724,5.43,42.83228236,10.90292493,-0.043,-2.34,-0.05,1.134,-0.108,2,0.861,-0.168,1.087,5.47
30548893,1.605089,5.64,2.7135,8,10.77244843,0.117647059,23.89322213,5.105,5.59,11.45259128,16.4598347,-0.166,-2.95,0.115,0.834,-0.18,3,0.696,-0.209,1.119,5.598
31997330,1.61066,5.609,3.5658,6,11.594566,0.368421053,28.88058079,5.063,5.575,18.42898625,0.0,-0.151,-2.2,-0.064,0.989,-0.167,2,0.79,-0.188,1.134,5.511
222721,1.797198,4.995,2.2302,5,16.81010466,0.5,33.44768044,4.444,5.023,43.8350022,10.90292493,-0.224,-1.84,-0.043,0.657,-0.248,2,0.716,-0.277,1.301,4.793
42946564,1.428459,5.509,2.95392,8,16.85126421,0.1875,22.0617331,4.85,5.47,18.80796705,11.03340144,-0.249,-2.69,-0.036,0.699,-0.257,3,0.822,-0.253,1.136,5.118
341560,1.696182,5.511,4.10942,8,10.90292493,0.363636364,27.66304959,4.496,5.548,43.7817097,10.90292493,-0.097,-2.17,-0.088,1.222,-0.118,3,0.768,-0.105,0.826,5.046
MCULE-3550646247,1.653791,4.799,1.05138,0,5.907179729,0.857142857,49.19404786,3.537,4.709,13.08951281,0.0,-0.227,-1.12,-0.155,1.601,-0.245,0,0.864,-0.258,1.134,4.707
48780034,1.613842,4.44,1.43612,2,17.50811962,0.692307692,51.66650956,3.956,4.509,52.2586427,0.0,-0.127,-1.07,-0.238,1.095,-0.155,1,0.672,-0.243,1.317,4.116
36994254,0.944483,5.506,3.3612,5,5.907179729,0.411764706,11.06384299,4.997,5.476,11.98427311,0.0,0.14,-2.1,-0.106,1.228,0.146,2,0.966,0.126,0.693,5.299
36889463,1.746089,5.818,2.3543,8,11.42388045,0.409090909,52.17312559,5.52,5.651,44.01222948,16.7740802,-0.137,-2.93,-0.092,1.119,-0.143,3,0.766,-0.138,1.18,5.653
16772089,1.776846,5.435,2.83884,3,23.53286025,0.526315789,46.77664707,5.085,5.405,12.73505826,0.0,-0.168,-2.37,0.323,0.872,-0.199,1,0.51,-0.251,1.217,5.57
3593598,1.543074,5.95,4.1982,8,23.41529935,0.181818182,47.79320454,5.59,5.79,37.30592861,11.32369891,-0.118,-3.05,0.036,0.924,-0.144,3,0.7,-0.209,1.194,5.863
48802389,1.765072,4.785,2.1571,0,10.02329115,1.0,33.42625535,4.488,5.428,19.75852033,0.0,-0.558,-0.13,0.368,0.997,-0.425,0,0.896,-0.289,1.066,4.681
1556709,1.461348,5.399,3.91933,8,12.21787344,0.125,19.87099066,4.817,5.408,5.563451492,17.07524226,0.061,-2.4,0.047,1.309,0.083,3,0.554,0.12,0.803,5.454
1464553,0.748188,5.581,3.65752,8,22.49749094,0.117647059,10.89115825,5.317,5.649,22.78715478,10.90292493,-0.074,-2.55,0.039,1.199,-0.084,3,0.67,-0.099,0.908,5.495
11813013,1.755112,5.607,3.8392,10,22.37018731,0.35,37.73786433,4.872,5.727,19.13135364,21.80127255,-0.023,-2.71,0.12,1.198,-0.067,4,0.956,-0.082,1.039,5.632
2353222,1.429752,5.636,3.0113,6,0.0,0.368421053,42.77178739,4.6,5.673,44.83198993,0.0,-0.181,-2.18,-0.11,0.664,-0.206,2,0.788,-0.146,0.807,4.991
31356688,1.329601,5.694,1.2153,8,22.49749094,0.133333333,25.88502809,5.088,5.699,24.50189504,10.90292493,0.015,-3.09,-0.057,0.997,0.037,3,0.775,0.092,0.847,5.634
15267170,1.390935,6.187,3.69872,6,17.41242878,0.4,48.51485001,5.049,6.228,32.3758692,0.0,-0.153,-2.68,0.241,0.835,-0.191,2,0.569,-0.151,0.825,5.9
48755678,1.560863,5.231,3.55774,8,17.02417215,0.2,14.76446326,4.437,5.449,4.877147194,5.687386275,0.088,-2.14,-0.323,1.057,0.083,3,1.325,0.051,0.913,5.154
49901113,1.514149,5.866,3.1654,11,16.72078771,0.105263158,31.87873002,5.479,5.878,17.95713863,22.29078092,-0.015,-3.25,-0.251,0.987,-0.01,4,0.853,0.003,0.867,5.615
31858299,1.645619,5.066,2.70104,5,11.594566,0.333333333,15.68766447,4.527,5.284,11.38131427,0.0,0.027,-2.1,-0.221,1.47,0.046,2,0.939,0.087,0.89,5.14
49299793,1.536432,5.012,2.2502,5,15.9299439,0.333333333,27.97822719,4.286,5.117,10.89354114,0.0,-0.037,-1.56,0.122,0.979,-0.052,2,0.686,-0.082,1.046,4.784
31417877,1.526727,4.5,2.166,2,5.969305288,0.636363636,20.85631743,2.303,4.486,19.1624216,0.0,0.025,-1.32,-0.109,1.189,0.057,1,0.587,0.152,0.786,4.466
48755148,1.653213,4.661,1.415,3,11.72504251,0.6875,35.50940599,4.318,4.961,36.80955475,0.0,-0.204,-1.65,0.155,0.836,-0.224,1,0.743,-0.246,1.147,4.523
16780289,0.591065,5.351,3.4531,8,11.03340144,0.3125,19.74844179,4.78,5.35,7.047671983,11.03340144,-0.105,-2.43,0.195,1.015,-0.089,3,0.935,-0.049,1.011,5.198
43124325,1.864511,5.192,3.89122,7,22.73112931,0.352941176,33.27311032,4.819,5.21,23.34336285,22.55389627,-0.037,-1.72,0.013,1.185,-0.096,3,0.407,-0.157,1.104,5.117
49681088,1.596927,5.652,2.77152,8,11.55435695,0.263157895,36.05620435,4.865,5.749,18.30505147,5.647177221,-0.216,-3.09,0.081,1.205,-0.24,3,0.732,-0.199,0.947,5.941
13477850,0.620136,5.683,2.9096,8,33.27844902,0.2,28.19831941,4.713,5.59,5.386224214,10.90292493,0.021,-2.54,-0.169,1.002,0.002,3,1.191,0.016,0.865,5.447
1542039,-0.853872,5.711,3.5921,10,28.18582771,0.166666667,26.69183429,5.396,5.692,17.49443211,16.55010215,-0.13,-3.15,0.311,1.218,-0.12,4,0.783,-0.092,1.029,5.619
2095197,0.041393,5.599,3.3051,8,22.88892045,0.176470588,15.87513677,5.429,5.801,5.917906046,11.03340144,-0.105,-2.62,0.548,1.678,-0.118,3,0.555,-0.134,0.95,5.456
49146795,1.692318,5.304,3.27538,8,0.0,0.315789474,19.33156291,5.316,5.425,25.70717801,11.51833249,-0.027,-2.87,0.032,1.271,-0.027,3,0.996,-0.027,0.968,5.022
36356108,1.751087,5.033,2.4964,7,11.5955165,0.555555556,35.67787132,4.687,5.093,43.38537912,5.777653724,-0.277,-2.44,0.2,1.05,-0.277,3,0.871,-0.277,1.276,4.95
313519451,1.66096,5.972,2.15642,8,38.86597427,0.315789474,60.41310771,5.878,5.949,45.73841254,16.90455671,-0.438,-2.69,0.015,1.131,-0.332,3,0.97,-0.258,1.264,5.84
Z1373904915,1.762228,5.512,2.9891,6,44.81283607,0.214285714,36.01232157,5.033,5.361,37.00359145,0.0,-0.072,-1.66,-0.12,1.028,-0.14,2,0.666,-0.377,1.373,5.436
42966292,1.633468,5.589,3.27712,6,17.56387129,0.277777778,23.97026108,5.436,5.714,29.56243096,0.0,-0.115,-2.76,-0.061,0.848,-0.129,2,0.731,-0.107,0.793,5.522
300430678,1.829368,6.116,5.5854,11,34.65590504,0.192307692,32.52447923,6.126,6.019,6.544756406,28.74235142,-0.117,-3.35,-0.094,0.645,-0.146,4,0.707,-0.156,0.937,6.12
45652159,1.758382,5.179,3.51734,7,43.9289306,0.4,26.71348382,4.236,5.085,23.8557998,10.21662063,0.059,-1.73,-0.158,0.605,0.051,3,1.115,0.017,0.955,5.108
53882383,1.703377,5.424,1.0454,5,23.27923162,0.307692308,33.90812576,4.723,5.43,26.21009358,5.647177221,-0.23,-2.08,0.241,1.136,-0.286,2,0.662,-0.415,1.383,5.275
32042968,1.399501,5.564,3.0619,8,22.53865049,0.176470588,23.05746985,5.051,5.494,25.32165549,11.03340144,-0.228,-2.62,-0.092,1.029,-0.228,3,1.123,-0.228,1.158,5.212
43249441,1.653598,4.387,1.49212,3,5.817862778,0.692307692,37.15281382,3.555,4.574,25.5767015,0.0,-0.346,-1.16,0.132,1.121,-0.346,1,0.805,-0.346,1.308,4.167
15270501,1.11227,6.032,3.55962,6,17.41242878,0.4,48.51485001,4.973,6.186,38.06325547,0.0,-0.161,-2.61,0.361,0.836,-0.199,2,0.484,-0.161,0.841,5.8
49356071,1.50853,5.098,3.16818,7,22.67357176,0.142857143,14.53505669,4.802,5.149,5.38006277,9.884770891,-0.002,-2.48,-0.104,0.877,-0.057,3,1.057,-0.139,0.961,5.356
31912359,1.614897,4.996,1.1904,3,11.72504251,0.571428571,38.20026614,4.413,5.129,45.96861392,0.0,-0.282,-1.62,0.146,0.186,-0.307,1,0.74,-0.332,1.284,4.735
106928257,0.041393,6.193,2.9697,8,23.32055901,0.25,31.5310573,5.919,6.296,18.43552797,5.647177221,-0.134,-3.17,0.33,0.617,-0.158,3,0.5,-0.131,0.847,5.936
